dates,satname,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152
2001-09-25 21:55:40.572000,L7,,,,,,515.82,474.36,372.31,344.05,250.64,267.18,,510.88,510.12,499.50,505.19,495.25,475.08,487.35,472.36,468.80,455.64,439.04,423.82,411.18,411.78,444.06,398.71,398.80,447.62,462.29,424.21,410.76,368.94,367.65,351.64,351.77,378.87,413.52,426.88,424.27,407.20,393.26,400.64,426.89,374.52,360.79,366.03,393.10,345.24,367.23,359.62,359.72,348.75,340.86,341.02,339.79,328.48,334.64,311.01,299.59,298.37,284.61,263.32,255.24,256.97,244.06,239.59,245.26,216.02,209.74,192.40,186.93,186.09,167.98,159.98,223.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-11 21:55:21.747000,L7,,,,,,,,496.08,514.97,422.51,503.52,419.73,420.42,408.25,385.45,402.19,395.68,388.74,380.61,394.94,390.59,282.30,297.69,271.04,312.21,270.86,342.76,329.99,326.93,234.06,340.14,331.39,313.79,281.24,264.27,269.70,262.04,263.65,302.67,321.82,333.78,335.30,327.21,348.41,338.70,307.06,301.67,205.77,293.52,285.70,290.07,276.83,246.66,225.46,230.90,205.67,204.21,187.70,193.51,183.91,174.03,182.71,172.14,168.28,150.92,,,,,,,,,,,,489.95,460.18,431.07,471.87,492.93,491.22,495.65,452.05,424.13,432.30,426.51,525.13,248.27,309.11,273.81,281.83,,,,372.90,289.98,,,,,458.41,494.02,513.98,489.14,470.49,,,506.99,465.12,223.23,241.27,495.99,491.96,316.50,308.36,455.47,512.66,480.38,,,,,,502.35,435.30,531.25,,,,510.65,483.66,421.25,387.06,414.62,432.85,461.38,473.77,474.91,475.11,484.61,469.57,454.89,446.26,457.94,,,,,,,,
2001-12-30 21:55:49.115000,L7,,,,,,,509.14,457.35,400.16,525.51,497.23,466.19,466.95,440.75,451.80,460.27,398.97,401.54,429.82,420.36,403.16,396.81,377.49,364.30,350.25,362.06,379.42,357.57,356.53,396.28,386.41,356.35,322.72,312.46,301.31,299.11,294.31,299.80,331.62,375.90,379.64,367.92,361.47,358.08,356.17,334.93,321.29,316.98,346.18,337.12,336.41,294.26,282.37,279.00,328.37,325.80,334.19,307.71,288.76,214.96,275.13,262.30,200.32,193.07,180.38,226.62,225.56,160.24,153.68,154.76,,,,,,,428.26,428.92,,,473.76,454.98,445.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.34,498.07,498.50,494.93,494.17,494.69,507.97,507.27,487.62,475.54,469.38,,,,,,,,
2002-02-16 21:56:06.046000,L7,,,,,,197.88,270.29,274.93,243.50,324.42,285.66,508.15,495.94,450.88,468.16,470.17,407.31,431.21,475.86,484.59,439.19,414.52,402.00,373.85,395.24,398.56,378.05,354.91,342.82,393.46,400.85,355.80,321.79,311.34,303.63,295.01,300.74,306.22,341.34,377.35,393.02,372.64,365.50,363.58,361.19,339.03,312.62,310.76,314.38,304.15,317.39,298.15,288.83,279.66,268.27,258.05,312.35,320.84,301.69,303.65,290.01,299.54,279.69,278.73,263.18,255.61,249.15,233.00,210.31,200.16,196.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.06,514.61,508.21,515.04,514.94,523.70,511.57,500.78,,,,,,,,
2002-03-04 21:56:09.860000,L7,,,,,,,530.80,479.01,436.23,501.11,477.00,453.46,436.32,438.75,418.60,403.73,397.69,392.90,416.23,417.82,400.20,401.80,378.37,354.86,343.03,358.35,371.83,348.80,356.22,403.78,389.64,353.36,322.40,311.23,298.69,291.50,287.40,292.42,322.69,352.84,376.39,355.28,349.79,362.28,477.07,379.42,364.31,346.37,425.69,362.67,341.63,359.21,345.11,336.03,262.61,225.15,261.96,208.77,231.89,215.27,195.26,189.28,178.07,179.68,164.44,161.51,150.17,,,,,,,,,,414.04,216.93,158.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.25,462.46,419.12,435.24,450.78,465.94,488.40,484.36,272.07,338.73,497.04,466.99,464.04,465.06,,,,,,,,
2002-05-07 21:56:03.729000,L7,,,,,,,536.10,480.06,432.87,361.07,321.34,455.07,413.06,405.18,396.31,387.46,384.65,380.40,412.96,404.97,385.23,375.05,359.43,348.58,339.89,349.11,364.34,339.77,340.38,377.77,370.84,333.95,317.26,302.86,293.27,288.09,279.87,283.98,310.83,347.28,345.23,332.53,333.03,320.53,,268.48,297.90,,,,,,,267.88,396.67,336.78,332.70,192.92,195.31,271.24,286.08,346.19,170.87,166.04,149.66,257.72,251.89,236.44,232.95,,,,,265.56,194.42,298.91,273.99,227.43,152.30,212.88,195.31,,,,,239.96,249.49,258.87,247.19,295.26,,,,,293.10,345.29,,,,,,,,,,,,,,,,,468.33,447.97,458.31,,,,,,,,,450.60,479.27,463.47,503.68,436.22,440.66,414.54,523.26,490.98,444.27,363.51,378.19,441.08,446.36,465.84,462.30,463.25,474.11,465.61,453.42,440.20,426.62,279.07,243.14,,,,,,
2002-08-27 21:55:12.096000,L7,,,,,,,527.83,478.00,436.30,369.38,327.59,429.34,424.75,405.08,388.45,394.89,384.58,374.84,411.25,396.96,386.78,378.65,372.89,347.84,336.34,356.50,371.90,352.39,348.74,388.05,389.64,354.31,321.27,307.04,298.18,292.57,286.26,294.49,324.51,353.72,379.87,365.97,365.49,354.84,292.19,,,144.94,214.71,268.37,253.51,236.79,227.18,250.59,265.93,201.22,228.43,192.12,205.90,201.83,192.49,191.59,174.04,169.54,173.30,153.54,156.14,,,,,,,,,,273.46,228.10,168.77,447.47,476.87,457.80,,,,,218.17,240.22,240.69,292.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.58,496.65,418.39,363.41,384.76,435.01,449.03,485.98,472.31,465.59,478.62,465.40,457.26,451.84,421.96,,,,,,,,
2002-09-12 21:55:07.575000,L7,,,,,,,516.95,466.96,411.49,357.34,309.41,455.81,447.56,432.54,420.54,413.94,400.29,437.09,421.25,425.88,420.93,409.20,384.32,361.40,354.31,367.40,382.92,359.07,363.50,400.45,393.86,355.10,334.09,322.44,308.72,314.45,303.47,314.01,357.96,378.81,379.47,367.86,362.16,362.17,360.22,345.74,320.65,319.68,316.26,312.52,319.49,309.66,282.85,293.67,263.57,257.94,256.17,247.82,235.51,234.41,222.79,216.53,204.72,193.96,183.25,174.15,220.14,215.87,197.58,196.67,,,,,,,262.08,206.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.08,483.85,484.29,494.87,502.14,265.86,338.56,493.82,484.83,480.12,466.30,,,,,,,,
2002-10-14 21:54:55.882000,L7,,,,,,,522.97,473.88,421.17,359.79,311.78,493.54,446.72,416.91,410.36,415.72,391.64,390.51,414.49,423.49,406.22,391.26,376.04,357.17,344.39,358.58,375.97,348.34,352.39,390.02,393.01,360.71,322.68,323.49,303.43,299.00,293.09,304.54,328.27,366.12,374.06,362.89,363.29,358.46,349.17,366.81,381.71,307.29,294.41,299.78,294.19,287.85,351.64,345.45,337.40,328.05,325.94,310.53,222.17,214.30,227.52,210.37,198.10,194.82,178.45,169.11,168.13,180.70,,,,,,,,,272.58,216.36,151.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.04,509.64,479.33,483.40,474.92,477.30,483.00,482.64,480.35,492.76,505.21,497.43,464.01,449.83,,,,,,,,
2002-10-23 21:48:51.087000,L7,,374.87,413.86,421.14,428.60,428.73,433.21,425.93,411.35,395.26,399.31,482.92,474.79,485.11,473.83,491.61,474.45,486.54,502.19,506.95,,504.72,474.91,447.23,441.96,453.52,482.78,465.42,500.96,511.29,529.94,501.01,479.28,450.65,459.65,495.80,479.38,495.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.90,400.90,387.31,383.71,407.01,400.04,401.54,395.44,392.44,383.05,379.88,368.42,397.41,425.42,452.20,469.79,471.04,476.27,465.01,469.08,457.15,442.43,450.35,519.86,,,,,,,,,,,,507.56,473.16,483.63,503.32,512.38,488.73,452.02,483.65,509.53,,530.36,522.94,511.44,453.47,513.33,507.56,,,,,,,,,,,,,,,502.39,510.41,495.31,477.86,,,,,,,,
2002-10-30 21:55:01.471000,L7,,,,,,523.82,493.48,442.04,383.91,325.72,285.74,,,,467.51,461.90,447.96,452.65,466.97,463.01,449.32,451.23,427.02,404.94,382.89,401.20,418.65,417.42,415.61,438.12,437.74,434.16,372.53,346.20,360.46,353.30,351.71,372.51,411.55,423.26,439.16,425.57,422.19,400.90,389.97,380.98,379.01,375.53,384.44,397.77,383.59,389.66,371.14,361.16,355.32,318.41,336.40,324.66,306.88,297.09,302.05,265.46,274.14,267.51,245.10,241.39,240.53,219.72,211.78,205.16,197.78,169.56,167.98,164.67,160.72,,238.91,177.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-02 21:55:34.113000,L7,,,,,,525.92,493.52,400.74,371.92,300.16,273.37,474.28,469.45,459.83,442.07,436.02,426.01,429.97,447.38,448.41,447.89,453.44,441.41,391.02,441.06,434.07,433.34,398.36,415.73,422.22,414.48,376.16,397.63,413.99,334.24,352.39,347.11,370.19,395.36,413.91,412.86,397.65,394.59,402.58,379.12,373.44,349.25,343.49,332.18,329.19,346.75,344.29,372.31,381.93,348.10,298.07,373.71,347.79,376.38,309.36,291.51,280.21,266.03,263.54,241.03,234.55,228.47,217.09,214.64,207.77,205.78,189.22,166.20,171.98,163.16,159.42,241.14,158.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.13,515.95,512.85,496.44,484.44,,,,,,,,
2003-01-18 21:55:42.118000,L7,,,,,,,,497.61,442.42,486.34,499.90,442.74,426.43,417.47,402.68,396.31,383.91,388.78,270.67,321.69,398.03,384.35,370.43,350.84,343.70,353.94,370.34,346.19,344.72,389.97,382.71,347.77,318.02,309.73,295.00,291.47,287.80,302.82,324.37,363.22,354.63,364.33,353.91,353.21,346.36,323.60,312.10,306.18,293.94,295.55,295.24,283.90,271.70,269.80,244.04,237.70,241.38,217.32,212.62,208.51,199.60,194.98,174.71,172.45,158.44,154.53,157.49,,,,,,,,,,488.55,445.09,428.68,459.26,479.07,467.88,461.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.29,391.20,433.25,,,,,,,,,,,,529.35,508.10,460.13,443.18,453.37,465.52,473.61,478.31,475.96,475.62,489.19,364.87,465.89,458.08,445.80,,,,,,,,
2003-02-19 21:55:54.479000,L7,,,,,,,,495.68,443.26,495.55,498.05,440.71,426.93,415.83,407.51,401.44,385.99,391.84,415.11,419.30,400.66,389.46,369.01,352.03,345.20,359.83,375.82,351.03,351.04,395.91,384.43,348.40,320.15,312.57,298.47,300.65,291.00,305.98,330.24,367.36,347.57,363.62,358.06,356.72,348.29,331.14,315.29,313.72,302.45,300.63,303.10,287.15,276.36,276.30,254.81,219.20,253.97,231.27,225.02,220.40,208.33,206.18,180.85,179.70,168.32,157.92,161.38,,,,,,,,,,486.98,247.23,460.15,466.01,479.03,469.19,451.95,,,,,192.64,245.85,296.66,,,,,,,,,,,,,,,,,,,,,,,,527.46,499.89,433.99,,,,,,,,,,,,,,,,505.22,450.34,433.47,447.06,446.55,468.36,482.41,479.79,481.41,491.34,481.83,467.42,461.85,446.60,,,,,,,,
2003-03-07 21:55:58.558000,L7,,,,,,,515.69,470.96,438.60,368.03,314.73,,,,,,232.26,289.24,479.35,178.12,219.31,,,,,,,,,,,,,,,277.57,448.28,478.52,506.91,,,,,,,,,,,,,,,,,,,,,282.96,371.44,306.91,333.87,378.88,425.41,439.66,440.14,,,,251.95,276.54,352.59,,291.46,296.77,273.26,233.79,164.48,,473.13,453.20,448.99,,,,,201.01,252.60,295.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.13,309.41,264.52,426.07,447.75,,,,,,,,507.34,509.82,515.49,510.43,510.46,516.68,508.32,,,322.40,368.63,411.56,,219.81,230.22,175.84,
2003-03-23 21:55:52.571000,L7,,,,,,,,489.45,534.46,417.12,372.78,461.27,438.08,437.06,423.87,405.99,396.84,389.67,422.26,419.08,387.34,394.56,376.15,353.15,353.89,372.51,379.77,354.43,350.25,395.30,391.28,353.28,321.76,306.90,297.80,298.34,292.55,306.42,331.41,365.09,350.00,365.71,354.74,349.06,312.24,337.38,314.97,302.49,313.23,301.26,298.20,276.63,281.12,286.37,278.92,250.66,258.40,239.27,221.71,226.13,210.88,204.32,186.40,184.24,165.29,144.55,225.06,207.98,204.61,198.86,,,,,,,289.92,298.49,455.41,462.82,478.66,464.98,460.43,,255.79,227.09,221.87,240.82,243.49,301.35,,,,,,,,,,,,,,,,,,,,,,,438.44,527.91,498.79,431.98,525.10,383.00,,,,,,,,,,,,,529.32,477.71,457.23,425.24,424.84,457.14,467.88,498.01,493.75,500.66,497.18,503.44,480.48,477.93,438.89,,,,,,,,
2003-04-08 21:55:59.443000,L7,,,,,,,524.20,471.08,434.44,452.72,498.93,455.51,448.26,420.41,430.72,405.67,398.61,394.32,427.09,426.26,406.81,393.75,379.08,355.64,347.82,359.48,380.58,361.01,354.05,398.85,393.96,343.47,319.72,359.32,299.61,293.27,296.47,303.61,327.68,357.20,358.19,363.53,357.54,353.58,336.96,342.49,311.90,319.06,315.13,302.40,308.05,304.02,300.59,281.22,271.87,246.29,262.22,240.05,221.21,208.27,207.89,203.40,190.98,180.02,157.10,160.90,153.53,209.88,198.04,195.21,197.96,178.06,168.70,173.42,,,487.52,448.31,293.64,197.63,197.87,407.05,381.93,410.89,,234.45,237.22,252.18,247.91,305.55,,,,,285.37,346.87,,,,,,,,,,,,,,,,,486.10,502.18,532.46,507.22,,,,,,,,,,,,,,,525.77,491.52,459.83,403.35,394.10,452.40,465.72,484.60,478.73,505.53,510.28,499.43,497.30,491.08,479.92,,,,,,,,
2003-04-24 21:55:58.309000,L7,,,,,,,,,,,,,336.23,376.82,,,,,,,,351.59,340.44,,,330.97,336.44,323.75,,,,,301.69,290.97,280.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.56,349.51,362.11,350.86,362.44,404.29,426.68,525.01,262.80,406.50,285.35,291.49,289.66,319.66,350.19,358.78,291.81,,,300.79,344.49,500.76,410.33,409.55,402.44,452.72,471.70,492.55,518.01,418.23,323.16,,168.88,260.29,226.50,248.26,309.34,301.88,367.93,471.51,451.85,459.28,445.95,430.36,391.64,431.35,476.56,313.11,263.75,325.20,491.89,452.54,,,,286.76,306.40,352.60,,,,,,,,,,,,,,,
2003-07-21 21:43:45.776000,L5,,,,,,,,,,,,,427.93,411.79,403.04,402.53,381.93,387.88,396.28,405.76,391.04,383.17,371.54,350.23,337.48,359.01,371.91,349.68,353.06,386.08,219.28,160.07,321.20,312.61,300.45,302.14,290.47,,321.11,291.80,367.02,352.83,347.72,344.58,171.72,,,,,,,,,,,,222.93,186.66,210.03,197.42,185.71,174.72,167.86,165.46,155.26,,,,,,,,,,,,527.00,445.14,375.48,348.48,322.68,313.66,425.82,,,,269.85,171.99,282.50,,,,,,358.03,344.74,,,,,,,,,,,,,,511.55,479.83,493.84,351.81,457.53,395.86,423.94,406.55,422.43,439.68,,,,,473.11,497.97,472.31,530.30,423.50,430.05,414.48,535.01,484.91,392.08,381.95,329.64,399.48,437.65,485.50,486.94,477.79,478.07,471.75,464.32,448.36,,,,,,,,,
2003-07-30 21:37:45.389000,L5,,,378.05,386.70,384.92,387.40,382.11,382.14,372.13,360.41,355.04,422.74,421.56,414.13,402.78,413.87,405.57,410.25,423.21,437.34,434.73,424.02,422.08,408.03,394.64,427.25,440.22,419.84,432.20,473.14,459.58,441.02,427.79,422.24,411.07,408.40,411.26,429.38,473.49,492.76,495.73,481.79,489.00,502.26,319.11,287.20,319.97,222.22,456.22,461.91,478.22,459.00,417.84,460.38,446.47,417.00,446.13,412.73,422.96,428.97,425.36,416.04,421.84,418.09,412.80,406.81,403.05,410.64,402.32,390.34,376.58,367.35,400.62,391.54,376.06,368.50,339.83,341.97,349.56,345.53,356.48,366.15,365.79,370.89,352.52,346.40,357.86,352.23,366.20,406.26,423.81,438.97,447.97,429.62,432.45,445.13,418.41,411.01,413.18,459.62,444.71,415.39,438.73,454.18,462.87,464.40,448.44,422.67,426.65,469.71,300.10,224.94,192.41,289.68,237.49,280.80,308.11,392.17,420.50,458.04,468.34,467.25,431.71,384.32,384.13,387.88,421.27,480.33,355.43,333.21,318.69,422.53,342.89,300.19,257.71,387.81,396.87,439.66,438.78,437.34,445.91,436.50,440.35,441.37,418.79,349.43,370.80,360.12,352.20,329.00,328.65,177.85,166.88
2003-10-18 21:39:00.182000,L5,,,381.73,387.22,285.57,288.30,271.82,263.96,251.73,208.22,159.96,335.15,429.74,417.52,407.36,413.30,403.80,408.09,423.18,431.62,425.13,420.60,412.66,397.61,385.28,414.79,430.11,413.80,428.62,413.30,417.71,355.08,412.10,406.82,402.94,400.12,402.95,415.60,469.57,485.47,481.12,480.10,487.03,492.39,479.61,293.08,458.53,457.05,454.41,445.66,457.86,435.33,439.95,445.73,436.92,411.55,437.73,409.07,422.99,420.07,417.84,411.13,414.36,409.07,404.28,397.81,392.00,401.86,393.90,383.57,359.96,337.20,398.45,393.35,363.38,288.21,328.77,221.34,227.19,210.65,218.75,274.90,314.19,301.72,286.61,226.89,156.95,349.90,356.72,391.72,410.11,438.63,445.40,422.97,431.61,443.52,406.51,404.30,416.53,458.03,454.36,438.35,446.86,456.79,465.68,460.01,433.08,420.32,417.32,466.83,448.43,438.21,436.69,452.06,383.49,400.61,387.42,389.42,415.90,462.19,476.58,482.05,461.25,415.44,376.87,381.86,436.33,486.52,488.37,475.59,467.08,430.06,378.58,347.42,380.19,384.95,408.41,192.94,207.35,273.35,318.49,359.81,283.49,211.88,260.35,342.18,355.80,341.61,332.04,325.14,321.29,212.05,175.71
2003-12-21 21:39:43.071000,L5,436.88,446.63,478.58,308.93,271.36,243.86,200.81,366.47,354.45,340.10,323.45,435.15,425.39,409.43,404.54,412.20,401.39,410.85,434.94,442.99,428.00,424.84,414.76,409.02,391.89,418.00,436.67,415.94,423.70,469.25,460.43,438.32,416.79,405.97,400.60,390.99,403.52,427.73,475.32,482.08,483.15,482.83,487.00,498.50,485.28,469.78,470.03,463.08,458.39,457.94,462.46,456.24,444.85,450.59,437.05,424.02,447.06,418.02,428.57,431.98,414.92,412.79,412.38,403.14,395.95,382.39,378.98,393.54,386.34,379.85,333.51,312.73,351.25,383.12,357.51,,211.85,340.85,333.91,335.49,361.81,495.46,508.66,516.98,491.30,469.97,509.50,478.54,514.66,452.70,445.55,468.51,480.21,485.13,515.03,488.43,491.16,403.51,408.87,447.44,426.96,339.91,423.07,316.23,329.84,293.05,438.02,424.81,421.64,465.31,459.48,440.94,442.19,372.81,386.46,401.57,341.75,388.89,417.94,426.11,473.81,476.65,452.93,415.69,378.72,388.54,434.37,485.04,485.31,475.91,463.74,422.41,368.50,353.76,381.05,388.82,397.28,425.74,423.53,429.89,309.74,357.22,249.62,442.98,429.73,356.82,372.64,348.06,337.63,325.70,226.35,203.20,164.59
2003-12-28 21:45:57.554000,L5,,,,,,,,,,,,449.68,432.21,415.12,407.86,409.77,394.27,387.21,408.29,408.69,389.18,381.15,364.00,347.35,345.03,362.09,379.61,352.69,348.26,397.48,383.97,335.71,311.27,298.73,284.27,280.25,272.81,144.83,264.15,366.90,365.91,359.27,356.10,357.62,356.12,331.07,306.51,298.78,293.09,284.17,285.46,273.93,253.08,250.83,222.21,212.95,240.66,207.33,215.72,209.88,193.74,186.84,157.56,,,,,,,,,,,,,,352.19,324.44,229.68,,349.07,501.42,487.43,,,,,,,,,,,,,,,,,,,499.32,526.27,526.36,529.38,510.41,,,,458.46,349.21,501.13,,511.71,497.01,437.09,461.33,469.25,483.56,,,,,,,,,,,,529.19,492.70,430.18,446.81,458.41,463.22,453.48,473.17,471.96,467.30,466.91,472.65,463.88,456.51,446.43,,,,,,,,
2004-01-22 21:39:52.321000,L5,,,,293.89,261.47,234.98,200.67,347.98,342.05,308.12,304.89,424.24,413.50,392.40,395.66,400.12,393.10,404.81,435.40,440.20,429.23,423.45,414.05,402.09,390.71,412.24,432.40,343.63,327.93,270.90,266.00,236.63,399.51,394.16,384.75,370.62,385.10,409.89,462.35,473.54,477.90,481.55,419.70,191.83,228.73,,,,,,,,448.13,459.00,343.44,272.30,229.12,215.71,202.10,,,,,,,,,362.83,369.92,367.40,231.41,236.83,162.13,,,,342.33,353.94,348.54,353.61,379.15,381.02,402.20,368.79,353.73,324.72,331.07,318.70,346.35,384.70,404.09,420.76,434.10,420.14,439.27,445.86,410.65,379.73,387.66,284.81,291.00,314.35,347.89,418.93,384.76,444.13,439.62,421.05,310.77,260.51,160.86,429.21,426.67,385.45,458.91,403.42,326.07,324.78,313.59,317.76,469.99,457.76,425.93,397.53,380.39,383.86,423.56,479.79,479.22,468.76,454.66,418.80,363.99,350.51,371.95,388.71,387.45,414.50,412.37,418.34,306.83,347.33,249.89,430.86,410.09,,,,,,,,
2004-02-23 21:40:02.028000,L5,,,371.35,379.32,379.03,383.69,377.00,374.95,363.25,348.82,332.24,415.64,411.93,406.50,400.30,398.46,388.77,,,,,,,,,409.27,428.92,409.67,412.46,462.58,458.77,427.41,,,,,,,,474.44,477.35,474.53,486.59,505.82,477.47,281.14,336.66,,,,,,,,,,447.08,406.79,414.92,429.11,414.28,417.34,410.92,,,,,,,,313.21,253.00,168.80,376.35,357.90,,340.71,353.99,343.65,346.26,365.86,354.56,348.50,301.40,352.54,342.85,336.12,336.63,350.91,384.25,406.18,420.75,427.84,415.63,424.23,435.25,410.80,400.02,400.02,449.67,436.51,348.27,423.86,435.16,448.61,451.83,435.05,412.82,330.83,305.82,284.45,303.14,313.13,344.79,331.75,285.38,327.85,320.68,409.96,429.86,470.73,478.83,454.96,408.00,375.06,382.37,424.93,473.51,476.32,466.59,458.67,424.23,366.37,340.42,371.60,382.44,392.30,207.38,190.86,281.74,316.88,360.90,267.17,427.40,409.68,,,,,,,,
2004-04-02 21:46:30.745000,L5,,,,,,,454.36,428.92,529.85,450.06,,424.62,430.00,416.44,399.71,413.87,398.22,402.72,414.02,422.36,405.93,395.42,375.14,354.93,336.73,357.94,372.68,348.98,353.21,409.73,391.84,360.85,332.43,323.93,308.08,291.23,286.03,283.38,323.79,362.21,365.60,359.47,353.55,291.67,360.77,295.62,318.46,310.37,303.11,299.46,300.91,290.42,255.83,265.05,242.38,209.73,233.18,188.28,199.98,198.54,192.47,189.35,175.92,175.32,159.13,147.96,,,,,,,,,,,526.06,466.50,406.30,353.45,219.30,488.92,480.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.56,427.69,416.31,444.50,449.28,472.35,498.36,495.87,490.90,491.67,472.44,472.92,464.36,453.04,,,,,,,,
2004-05-04 21:47:27.968000,L5,,,,,,,,,,,,428.00,429.21,419.86,406.43,409.65,393.98,393.74,413.13,415.29,397.55,383.10,375.27,354.34,335.02,355.64,369.23,347.91,356.47,390.56,383.90,351.07,330.76,319.98,304.91,297.22,292.83,289.23,330.54,363.37,368.65,356.93,350.37,352.58,342.78,,,174.35,231.15,279.96,287.39,279.62,258.84,264.51,246.25,209.41,232.88,191.11,201.17,200.11,196.51,185.71,181.44,175.56,160.91,145.81,,,,,,,,,,,530.95,474.24,302.14,334.83,221.12,494.26,479.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.12,420.14,443.95,526.87,,,,,,,,,,,,,526.72,494.39,420.03,411.87,331.95,413.94,457.44,491.56,492.44,488.20,479.59,473.86,467.20,464.15,448.37,,,,,,,,
2004-05-20 21:47:56.357000,L5,,,,,,,535.65,486.09,439.97,385.77,350.98,471.68,452.76,443.78,434.49,426.14,410.32,422.96,441.19,436.94,428.68,414.30,399.16,377.06,377.39,391.15,404.63,389.23,384.18,429.65,418.91,380.60,350.19,340.17,326.27,322.96,328.74,332.63,378.34,409.78,411.73,405.67,392.74,384.01,378.74,356.76,374.98,344.40,339.85,327.61,332.67,335.59,323.81,319.75,306.89,279.94,282.01,269.18,265.54,261.96,249.82,236.37,232.64,212.31,208.63,195.19,190.63,183.24,168.16,167.67,170.63,153.42,,,,,287.54,229.38,163.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.24,514.58,507.14,506.69,500.44,491.74,479.16,,,,,,,,
