dates,satname,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085
2019-07-31 22:20:02.646000,L8,239.70,204.00,179.86,,,,,,,,181.37,191.22,225.03,226.93,230.68,201.81,208.38,,184.08,207.20,240.29,231.49,226.30,201.01,203.81,193.03,198.64,198.30,203.74,202.90,199.58,201.75,195.99,194.44,222.77,195.40,202.89,221.72,235.27,215.74,221.31,223.85,250.95,260.60,223.15,223.03,221.05,220.05,219.97,217.76,219.11,219.69,219.62,219.62,215.29,216.19,214.78,213.90,212.38,209.98,209.67,213.77,214.75,218.54,221.43,227.22,222.53,219.16,216.02,213.68,209.77,210.05,212.92,211.53,214.68,214.80,206.13,195.48,192.03,191.32,183.85,184.22,180.39,,,243.67
2019-08-23 22:26:20.734000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.52,174.96,176.13,181.66,181.34,188.29,190.94,192.49,194.46,193.80,192.92,189.21,190.37,193.11,194.11,193.75,194.66,189.26,191.58,188.03,186.66,186.09,183.26,184.90,182.92,188.08,186.16,190.30,195.73,186.09,187.40,186.27,181.30,176.57,180.99,184.92,183.45,185.52,180.68,,,,,,,,,,
2019-09-01 22:20:11.708000,L8,,,,,,,,,,,,,215.19,221.75,224.27,174.33,206.05,,,204.64,203.69,201.73,199.04,201.71,198.42,185.10,194.55,196.01,199.05,200.98,197.05,194.80,191.12,191.74,192.70,197.33,196.16,233.36,246.98,230.49,235.42,264.43,260.36,259.58,221.94,218.76,219.13,218.69,216.65,215.65,216.04,219.00,217.65,219.65,212.88,214.68,212.32,211.71,211.06,208.84,209.59,213.24,213.95,216.70,220.35,226.68,223.33,217.57,215.13,212.96,208.55,208.76,211.77,210.11,211.73,209.73,206.07,198.07,192.10,315.62,324.10,322.03,332.14,208.60,256.43,353.63
2019-09-08 22:26:24.429000,L8,,,,,,,199.70,198.45,217.28,249.69,233.14,248.81,230.45,235.87,243.67,176.38,184.97,,,207.79,202.93,199.08,195.96,200.24,197.96,181.56,192.49,206.27,217.37,212.88,208.14,209.80,193.51,191.62,195.56,213.24,222.33,233.31,241.89,210.59,217.69,218.68,218.11,219.86,217.33,215.84,217.44,216.71,215.86,213.82,213.73,216.28,216.41,215.58,211.11,210.49,208.41,211.19,209.65,206.49,207.91,208.11,212.26,213.08,218.72,224.22,221.10,211.87,208.28,208.94,204.52,205.27,206.96,207.68,209.81,207.07,203.66,193.80,190.02,188.81,183.35,183.79,183.15,200.16,267.85,351.09
2019-09-17 22:20:17.064000,L8,231.33,194.43,172.98,,,,,,,,,165.52,218.14,223.79,229.23,184.64,206.65,,178.50,229.60,249.67,202.64,213.33,201.79,199.92,185.19,199.83,205.72,229.32,229.19,233.89,194.46,197.05,193.53,193.61,224.78,222.49,232.13,247.66,257.09,263.89,255.55,269.19,265.34,223.50,221.01,224.28,221.77,219.91,266.05,264.43,260.93,268.09,220.10,213.30,212.36,209.98,209.80,240.19,279.90,282.09,289.74,293.62,216.12,219.34,226.35,222.68,215.92,214.43,212.61,206.94,208.46,210.40,209.24,211.07,208.93,205.98,197.15,191.84,189.91,185.42,184.57,184.75,188.20,252.63,355.30
2019-11-11 22:26:31.992000,L8,,,,,,,,,,,,,212.09,218.97,222.29,177.44,168.44,,178.01,201.01,200.97,196.99,193.63,196.70,194.37,179.91,207.43,193.91,198.18,196.29,192.13,191.77,191.61,188.68,188.70,190.68,193.18,197.17,203.11,211.32,215.94,220.20,215.92,215.60,216.50,216.72,217.71,214.42,213.88,212.83,213.86,214.88,213.94,215.21,210.75,210.48,207.38,206.77,207.25,207.47,208.47,208.57,211.20,212.40,217.35,223.47,219.99,213.60,209.84,209.43,204.95,204.58,206.63,207.70,209.39,205.93,203.12,193.92,189.01,188.38,183.54,182.61,183.09,188.15,229.94,286.05
2019-12-22 22:20:15.572000,L8,,,,,,,,,,,,167.95,224.75,221.59,221.54,173.87,169.68,,231.13,240.13,197.73,234.75,226.64,190.26,196.21,175.13,205.54,214.25,208.24,210.38,227.23,201.38,194.12,198.76,212.99,214.28,200.05,209.40,218.78,229.57,222.24,221.54,220.27,219.92,216.14,217.59,217.14,216.81,215.08,213.30,212.40,213.86,213.57,214.71,210.61,210.03,207.76,206.55,206.54,205.29,208.81,208.97,212.29,212.67,217.09,222.97,221.24,212.57,209.68,210.56,206.40,205.94,207.01,208.85,209.72,206.62,205.37,194.72,190.54,189.20,184.27,183.24,297.00,301.96,321.13,331.46
2020-01-23 22:20:07.663000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.11,210.36,207.42,203.47,200.77,199.27,194.47,194.27,197.96,196.12,196.03,,,,,,,,,,,
2020-02-08 22:20:02.656000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.20,174.22,179.95,190.68,197.01,192.29,193.02,193.30,192.29,193.38,,,,,,194.21,198.56,195.29,191.47,189.65,186.88,189.00,185.88,190.06,187.63,188.59,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24 22:19:58.916000,L8,227.15,193.55,173.25,170.90,,,,,,,213.65,192.76,214.86,221.96,226.78,200.12,210.49,174.83,192.04,209.92,208.45,203.52,199.44,199.49,199.50,189.76,198.50,197.93,200.62,200.20,201.01,196.88,195.36,192.81,194.39,197.46,195.35,202.92,205.95,213.40,219.22,225.05,222.02,224.02,223.48,221.76,224.48,221.65,220.69,220.60,221.68,221.68,222.21,223.77,214.66,217.92,215.98,216.41,213.83,211.39,211.95,214.27,215.32,218.05,220.90,227.59,224.17,217.90,215.24,213.70,209.33,209.55,212.34,212.05,214.00,212.43,207.16,199.87,194.19,192.45,188.59,187.20,186.99,187.02,258.86,285.14
2020-03-11 22:19:52.609000,L8,406.25,521.00,463.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.78,193.87,194.11,190.18,193.75,196.61,193.37,197.55,198.95,204.06,212.85,217.85,218.66,222.62,218.97,217.29,217.71,217.45,219.18,239.83,200.68,183.33,224.10,218.31,212.98,214.19,211.37,213.87,212.55,208.55,209.50,210.44,213.18,214.77,218.68,225.37,221.12,214.27,211.81,210.38,205.88,206.49,209.19,207.91,209.89,207.64,204.71,194.84,190.17,188.84,183.56,182.47,183.57,183.64,253.53,280.90
2020-03-27 22:19:43.868000,L8,,,,,,,,,,,204.41,193.56,212.65,220.88,225.87,171.22,,,186.14,204.37,201.67,198.08,194.71,194.48,196.66,183.72,192.43,195.67,196.93,195.49,194.05,191.99,191.26,188.01,190.20,189.37,189.82,197.84,202.58,211.69,215.50,221.08,217.11,220.53,222.94,215.83,220.64,216.56,215.89,215.27,217.92,218.35,219.41,218.36,213.42,212.40,209.91,209.76,210.79,210.92,210.11,211.39,213.96,212.80,218.30,225.62,222.12,212.94,211.14,210.63,205.60,207.50,207.90,209.27,210.73,208.79,204.51,194.67,191.28,189.42,183.96,184.59,182.08,185.28,207.18,350.43
2020-04-28 22:19:28.688000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.89,187.25,185.15,188.19,181.87,189.11,192.16,192.27,194.33,194.56,189.23,185.34,187.57,189.05,182.09,183.15,178.15,176.60,185.42,182.89,189.82,195.73,187.17,183.81,181.77,182.06,174.90,170.21,175.87,176.76,,,,,,,,,,,,
2020-05-05 22:25:35.297000,L8,237.10,207.83,183.15,,,,,,,158.35,176.73,173.05,224.57,222.52,230.30,193.63,211.09,177.19,,209.78,215.60,214.05,223.54,208.68,204.26,193.19,197.74,201.34,203.60,206.05,198.83,197.14,196.38,194.96,195.55,198.84,199.43,209.19,213.86,213.81,222.00,223.14,225.91,223.73,221.59,224.77,225.22,223.94,220.32,219.10,220.16,220.74,219.55,221.46,216.85,216.72,214.15,212.76,211.89,210.69,212.58,213.27,214.38,216.08,220.50,226.25,222.29,218.18,215.18,212.68,207.68,208.23,211.82,209.98,211.51,211.36,204.82,194.46,192.21,190.07,186.48,184.91,178.01,,,253.99
2020-05-30 22:19:28.682000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.56,190.84,194.94,182.41,190.86,191.84,180.67,185.06,200.13,185.99,193.01,193.80,201.51,196.31,196.88,191.75,189.56,189.59,188.34,190.52,185.29,186.64,188.86,189.98,194.45,196.24,200.74,196.80,185.56,188.51,186.46,181.25,180.43,184.34,183.91,190.23,182.03,,,,,,,,,,
2020-06-15 22:19:38.739000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.98,173.10,185.49,188.52,181.88,196.84,192.30,191.60,191.48,192.51,187.57,189.02,192.05,193.92,194.07,193.06,188.74,188.21,182.50,186.96,177.20,177.97,175.26,178.42,182.55,183.57,192.61,193.87,192.95,184.02,183.42,180.57,178.34,172.66,178.90,178.71,176.47,,,,,,,,,,,
2020-06-22 22:25:53.296000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.59,184.11,202.30,204.23,188.67,199.63,201.13,198.64,200.46,200.93,202.16,202.62,201.09,202.77,200.86,202.17,195.37,194.05,193.21,193.50,195.58,190.58,190.53,190.46,193.92,194.62,201.43,208.55,201.06,194.10,191.75,189.30,186.23,185.09,188.83,187.12,191.79,184.34,179.47,,,,,,,,,
2020-07-01 22:19:46.705000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.09,181.32,182.87,197.61,201.57,202.07,203.68,200.18,200.75,200.07,200.48,201.76,202.81,203.93,204.73,199.59,200.03,194.85,202.29,193.71,192.35,189.32,190.44,190.32,190.65,194.58,188.94,200.29,206.34,201.40,190.97,191.80,193.50,184.90,185.86,187.64,184.48,189.66,177.30,,,,,,,,,,
2020-07-08 22:26:00.399000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.70,192.55,193.38,199.15,201.71,203.65,209.89,215.78,212.42,205.70,203.47,201.31,198.24,200.87,202.90,200.50,204.07,203.39,196.68,186.31,183.04,182.60,174.44,171.13,,,,
2020-07-17 22:19:52.728000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.08,191.83,195.20,188.87,188.51,188.45,180.70,194.67,189.94,198.33,195.24,193.60,190.04,177.77,187.31,180.45,185.35,183.55,181.42,172.37,,180.84,192.68,198.59,189.32,190.31,184.60,187.26,178.17,177.50,176.64,178.02,,,,,,,,,,,,
2020-08-25 22:26:16.815000,L8,235.02,196.95,174.41,,,,,,,,,,,,,,,,,203.83,202.12,197.93,195.62,195.16,196.12,186.21,194.11,195.99,198.49,198.23,194.83,193.50,190.92,190.58,189.37,190.69,189.88,194.55,201.97,207.74,215.18,217.94,218.05,219.49,219.65,219.52,218.51,216.47,217.00,217.03,217.96,218.67,219.55,220.60,214.09,216.43,213.65,213.27,211.58,209.67,209.31,211.31,212.77,218.42,219.27,224.53,221.54,216.28,212.46,210.01,205.24,207.43,207.99,208.90,211.55,207.66,203.02,194.80,190.17,188.55,183.71,181.22,178.91,201.52,195.72,257.41
2020-09-10 22:26:23.660000,L8,,,,,,,,,,,,,,,,,,,,206.68,204.41,200.16,196.11,197.22,196.80,190.17,195.01,196.82,198.78,198.21,196.70,193.83,193.89,191.54,193.27,191.54,194.00,196.33,202.28,210.05,218.09,221.39,221.53,222.24,222.05,220.73,221.44,219.63,220.77,220.05,221.24,220.36,221.02,222.41,211.97,209.45,203.42,204.97,204.43,206.03,205.59,204.67,205.57,208.60,214.27,222.74,223.75,219.27,213.69,207.55,202.81,207.76,208.29,211.36,212.50,208.86,202.51,192.66,187.09,188.61,180.08,186.51,,282.84,242.33,290.94
2020-10-21 22:20:19.635000,L8,223.21,192.97,164.57,,,,,,,,,,211.87,219.30,222.35,184.45,186.72,167.00,188.48,206.40,204.00,200.47,195.72,197.77,197.79,187.46,195.65,195.12,198.79,200.99,196.41,193.13,193.38,191.11,192.03,189.43,192.80,196.65,201.47,209.22,218.44,221.97,221.87,221.07,219.01,218.93,221.01,220.01,219.98,219.24,220.33,221.94,221.38,222.38,215.16,216.47,213.29,215.33,212.14,212.41,215.30,216.09,216.48,217.75,220.91,227.33,223.44,216.59,213.79,212.04,207.90,208.77,210.01,210.60,212.33,210.56,207.23,200.09,192.91,191.95,187.24,186.75,187.36,189.80,228.23,283.90
2021-02-17 22:26:14.043000,L8,,,,,,,,,,,,,,,,,,,,204.90,204.80,200.52,196.32,194.60,196.45,190.10,193.84,193.96,199.23,196.29,195.86,194.77,193.85,190.86,190.65,190.74,192.48,195.62,200.74,207.16,217.07,221.99,221.74,221.16,221.98,220.78,220.94,220.02,221.42,221.23,220.94,220.45,219.79,222.42,217.04,216.85,211.74,216.17,213.26,212.13,212.36,212.94,216.10,217.28,221.95,228.05,223.60,217.35,213.66,212.35,207.15,208.24,210.49,209.91,212.13,210.36,207.01,198.54,191.83,191.53,186.38,188.02,185.69,190.32,231.37,288.92
2021-03-30 22:19:46.369000,L8,231.61,192.28,171.76,,,,,,,,,,,,,,,,,205.79,202.79,199.12,196.41,195.48,195.80,188.10,193.90,194.56,198.08,195.41,194.84,193.76,193.27,189.40,190.69,188.13,191.31,195.88,201.11,206.22,215.71,219.99,220.17,220.62,222.26,220.49,220.66,218.23,219.30,219.69,219.87,221.77,221.09,220.45,214.67,216.39,212.10,215.17,213.53,210.71,211.28,212.48,215.50,215.77,219.75,227.19,222.52,216.34,214.26,211.14,207.37,209.00,209.16,209.09,212.34,208.34,204.34,196.82,191.62,189.42,185.30,185.06,183.61,205.26,268.12,278.88
2021-05-17 22:19:36.460000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.24,180.33,182.95,193.27,201.58,203.59,201.59,201.64,200.62,200.37,198.48,200.35,199.89,202.02,200.18,200.15,200.34,195.91,199.27,193.49,196.13,192.23,192.15,190.26,190.76,195.75,192.24,201.43,206.03,200.68,193.98,190.26,188.70,185.10,186.96,185.98,186.20,190.82,181.51,,,,,,,,,,
2021-05-24 22:25:51.409000,L8,347.71,374.08,398.13,387.03,462.32,319.44,473.36,469.90,307.57,162.93,203.96,197.85,218.60,222.14,225.31,207.03,223.02,207.28,179.94,207.23,204.78,201.44,197.84,198.88,197.22,190.86,197.33,196.65,199.78,196.82,195.82,194.52,195.94,191.07,194.18,196.56,192.65,197.46,201.65,207.37,216.26,221.03,221.77,221.07,221.77,219.09,221.40,220.43,220.59,219.52,219.74,221.97,221.39,223.12,217.95,217.95,213.87,215.58,214.38,212.21,211.86,214.64,217.49,219.25,221.94,227.83,223.22,219.31,215.62,211.78,207.85,208.83,212.52,210.84,213.19,209.94,206.32,197.96,191.99,190.11,185.69,185.70,183.07,,,
2021-06-02 22:19:45.042000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.33,192.45,202.12,196.44,197.59,198.96,195.00,200.04,196.47,199.91,198.94,195.70,199.99,198.53,199.41,195.49,194.08,190.22,191.26,192.72,182.32,190.20,188.94,194.12,188.71,199.21,201.38,197.90,193.02,189.06,187.82,181.91,180.95,183.93,184.44,187.02,177.65,,,,,,,,,,
2021-06-09 22:25:58.733000,L8,238.89,214.78,181.14,162.93,,,,,,,,,,,,,,,,208.79,208.88,207.53,201.80,195.40,201.18,197.25,187.10,162.87,197.37,204.81,203.82,202.40,198.59,195.87,198.72,197.90,195.50,201.37,207.64,214.14,220.68,225.98,225.25,225.13,226.11,225.64,226.07,225.68,223.08,222.31,222.68,222.83,223.89,225.68,221.02,221.36,217.17,216.57,217.42,215.72,216.86,216.23,218.93,218.94,226.23,228.99,224.44,220.68,217.18,213.39,208.96,209.81,212.99,212.31,212.90,211.73,202.92,196.19,192.12,192.52,186.96,186.37,,,,
2021-06-18 22:19:50.783000,L8,238.01,201.32,183.33,154.39,,,,,,,,,,,,,,,,209.26,209.72,206.74,204.25,200.80,199.00,193.67,195.71,197.40,201.45,201.34,197.45,197.17,195.29,193.98,194.29,194.06,192.49,198.68,203.47,212.06,219.21,223.62,223.67,223.54,223.92,222.34,225.57,223.93,220.64,220.66,221.86,223.74,223.03,224.49,220.21,220.06,215.98,215.18,215.34,213.47,214.67,215.93,217.88,218.13,223.35,227.99,222.64,218.83,215.70,212.08,208.19,208.72,211.41,209.52,211.51,209.51,205.68,194.69,191.66,189.03,183.92,180.74,,,,
2021-08-12 22:26:18.451000,L8,249.99,198.79,181.33,,,,,,,,,,,,,,211.90,176.41,175.71,209.25,206.78,204.14,199.80,200.41,200.04,192.52,201.45,201.07,209.96,242.69,199.23,198.94,197.43,194.24,195.90,194.20,193.09,197.69,203.24,210.44,221.25,226.18,229.01,224.64,263.63,274.65,271.57,221.19,221.36,220.58,220.38,221.65,222.49,222.00,216.69,216.81,214.38,215.21,213.58,211.01,210.70,211.68,215.77,216.39,220.48,225.84,219.67,214.78,212.50,208.51,205.94,206.88,208.46,207.24,211.26,208.95,204.72,194.75,191.17,189.07,182.63,184.12,179.01,,,245.88
2021-08-28 22:26:22.943000,L8,237.46,196.09,171.46,,,,,,,,,,,,,,,,,,,,179.20,195.46,195.73,189.18,194.17,195.19,197.03,197.92,195.64,193.99,193.49,191.10,191.78,189.99,191.76,196.66,200.37,206.00,214.83,219.93,218.89,219.57,219.33,214.20,217.27,216.65,216.31,216.55,217.91,219.64,220.11,219.89,215.93,215.58,214.67,179.61,,,,211.14,214.31,213.91,217.78,225.36,220.33,213.41,211.53,208.60,206.79,206.93,207.16,206.48,208.96,205.49,203.79,193.39,188.94,187.82,181.29,181.16,179.39,196.48,,
2021-09-13 22:26:27.233000,L8,228.00,189.52,166.15,,,,,,,,,,,,277.16,260.28,256.13,,167.09,201.70,202.57,196.31,192.34,193.41,193.77,183.27,190.77,192.73,195.16,198.34,192.99,190.75,188.78,188.55,188.82,187.14,187.45,192.84,197.66,204.09,211.84,218.18,217.44,217.73,216.79,216.00,216.83,216.31,216.37,215.28,214.16,216.91,216.79,216.59,211.21,211.75,210.32,210.37,209.26,206.75,207.95,208.63,211.85,214.16,216.44,222.76,218.65,212.54,209.49,207.08,204.74,204.12,205.92,205.26,208.32,204.04,202.09,193.90,186.54,186.56,181.48,181.24,182.26,187.70,285.70,326.24
2021-09-22 22:20:17.465000,L8,,,,,,,,,,,,,,,,,,,179.91,207.49,204.76,201.30,196.78,196.31,197.16,186.11,193.76,196.32,199.66,199.40,194.63,191.98,195.44,190.84,190.71,187.77,188.31,192.60,196.98,203.51,212.84,220.34,219.89,217.87,217.48,215.81,217.03,216.60,216.87,216.09,215.68,216.98,217.31,218.46,212.86,212.96,209.38,209.49,209.91,207.81,209.93,209.03,211.62,212.31,215.47,223.52,219.54,211.90,203.42,204.63,196.67,191.59,,,,,,,,,,,,,,
2021-09-29 22:26:31.350000,L8,226.66,188.74,162.35,,,,,,,,,,,,,,,,,202.46,202.38,198.68,192.74,194.59,194.82,181.91,190.86,192.93,196.74,193.85,193.83,191.12,191.14,187.94,189.53,188.21,189.47,192.16,198.55,204.84,214.46,220.09,217.66,220.55,218.76,218.77,216.99,216.37,216.75,216.90,216.08,217.65,216.63,217.16,211.85,211.52,209.58,210.85,209.46,207.91,208.10,207.63,210.90,212.72,216.88,222.70,219.02,212.94,210.00,207.80,204.16,203.65,204.82,204.90,207.85,203.67,201.41,192.90,186.92,186.48,182.43,180.73,284.31,264.55,291.79,330.57
2021-10-08 22:20:23.573000,L8,,,,,,,,,,,,,,,,,,,169.22,200.72,199.40,198.53,192.48,191.88,191.51,179.52,188.84,192.71,220.26,208.14,194.19,192.46,196.58,187.17,188.43,185.89,187.92,195.96,206.50,204.79,211.83,218.84,214.14,218.80,216.00,216.04,215.51,215.10,214.68,215.59,215.64,218.09,214.98,215.33,210.09,210.84,208.96,210.11,208.87,206.91,208.34,206.12,210.02,209.90,214.35,220.58,217.74,209.56,207.87,206.19,203.24,203.01,205.65,204.22,207.12,202.12,199.89,189.17,184.03,182.54,178.38,176.49,176.09,183.20,244.78,290.31
2021-10-31 22:26:35.918000,L8,,,,,,,,,,,,,,,,,,,169.93,199.29,197.35,196.79,192.01,190.73,191.98,180.37,188.07,192.57,196.37,194.62,193.61,190.07,191.87,189.28,189.04,188.43,189.20,192.22,197.88,201.59,212.54,219.59,216.66,218.98,215.69,218.19,217.34,215.94,215.05,215.58,215.34,218.62,215.00,216.47,211.89,211.13,208.63,208.21,207.50,206.98,207.59,209.29,210.54,211.22,214.68,220.25,218.38,210.72,208.18,207.64,204.10,202.13,203.78,203.23,206.30,202.39,199.07,190.87,183.53,182.71,261.56,255.24,260.71,267.69,228.12,296.71
2021-11-21 22:22:10.853000,L9,,,,,,,,,,,,,,,,,,,177.40,206.84,205.96,201.57,197.21,198.34,196.70,183.44,195.37,195.34,199.51,200.06,195.40,193.37,195.92,192.19,192.03,194.43,195.76,195.48,200.47,207.02,216.50,221.52,220.55,220.83,221.77,220.55,220.80,219.19,219.76,219.69,218.56,222.79,221.31,220.94,215.26,217.09,214.35,214.81,212.33,210.48,213.41,214.14,215.67,218.62,218.90,227.02,222.60,217.41,214.52,212.85,208.74,208.06,210.05,208.93,211.32,207.51,204.83,194.85,190.51,188.74,184.78,182.97,185.94,190.20,228.28,292.15
2022-01-11 22:26:24.727000,L9,,,,,,,,,,,,,,,,,,,180.31,206.34,205.21,201.76,196.84,199.55,197.12,184.89,197.01,195.80,198.93,200.05,196.81,194.67,194.67,191.13,192.21,191.16,191.46,196.21,200.85,206.63,216.54,221.69,222.70,222.57,222.55,219.32,222.13,220.07,219.68,219.77,219.89,222.33,222.44,221.69,215.49,216.53,212.56,215.26,212.49,210.83,211.19,215.29,216.72,220.24,220.06,226.72,222.38,217.54,214.55,213.42,209.91,209.24,211.76,210.82,212.02,209.00,205.88,200.02,190.86,189.83,185.49,184.55,187.21,192.17,235.95,297.38
2022-01-12 22:20:13.302000,L8,,,,,,,,,,,,,,,,,,,171.85,205.36,204.05,200.70,195.38,194.95,196.36,183.84,194.15,193.78,198.57,197.52,194.85,192.52,193.18,190.37,190.48,188.40,190.48,194.40,199.44,205.36,214.94,221.12,219.67,220.01,219.84,219.13,219.65,218.78,218.66,218.65,218.95,220.96,220.65,220.56,214.50,214.24,210.54,213.51,211.80,210.89,210.67,211.95,214.32,215.13,219.51,225.56,222.27,214.89,212.83,211.27,207.12,207.60,208.28,210.09,210.80,207.71,204.57,194.77,190.16,188.80,183.99,184.12,185.09,190.07,229.33,287.55
2022-01-19 22:26:22.128000,L8,,,,,,,,,,,,,,,,,,,173.78,205.92,203.77,250.64,215.70,239.01,196.03,183.75,192.37,195.59,199.23,233.49,231.73,235.23,194.07,190.00,189.43,189.45,189.81,193.85,199.91,206.77,216.35,221.89,218.85,218.79,219.91,219.29,218.81,217.12,219.43,220.13,217.56,219.62,219.38,220.44,214.43,214.21,210.54,213.27,212.52,209.98,210.03,210.54,214.21,216.59,219.05,224.87,221.91,215.66,211.80,209.37,206.23,206.04,207.78,207.48,211.07,206.58,204.36,195.38,189.80,189.33,184.41,182.89,184.78,189.70,229.91,295.23
2022-01-20 22:20:15.352000,L9,,,,,,,,,,,,,,,,,,,173.61,206.63,205.21,200.58,196.34,196.03,195.83,184.59,194.86,194.39,198.03,197.65,195.85,193.37,193.37,190.02,190.17,190.06,190.65,195.49,199.67,204.62,215.72,220.52,221.69,221.88,221.51,219.35,220.07,219.01,219.04,220.14,219.21,221.24,220.14,221.71,216.26,216.61,213.57,215.07,212.25,209.95,210.72,213.30,215.55,218.18,220.23,227.61,222.64,218.26,214.98,212.72,208.57,209.04,210.59,210.63,212.21,208.83,205.09,197.42,190.93,189.13,185.44,185.33,186.46,189.12,227.37,292.64
2022-01-27 22:26:26.928000,L9,,,,,,,,,,,,,,,,,,,177.24,205.97,204.68,201.14,196.21,197.39,197.12,186.02,195.73,194.68,198.44,196.76,196.14,193.95,193.48,190.54,191.09,189.32,191.37,195.08,200.19,206.15,215.03,220.75,220.73,221.11,221.80,218.47,219.27,219.22,219.05,220.08,219.54,220.80,220.18,220.67,215.18,216.11,210.99,213.60,212.09,210.73,210.60,213.51,214.58,215.65,220.43,227.17,222.61,216.42,213.21,211.70,206.83,207.79,207.87,208.95,210.64,207.97,205.06,194.36,191.08,189.74,185.65,184.87,185.44,190.74,229.37,294.80
2022-01-28 22:20:07.765000,L8,221.29,219.08,162.13,,,,,,,,,,,,,,,,190.52,206.49,204.74,201.48,197.40,197.94,196.53,187.42,196.04,196.69,199.54,197.92,195.52,194.10,193.95,191.25,191.21,189.67,192.10,196.94,200.94,207.14,216.74,221.46,221.10,220.92,221.42,221.53,222.10,220.00,219.21,220.21,219.95,222.53,221.38,222.45,216.73,216.11,212.36,214.65,213.03,211.41,212.57,214.79,216.25,219.24,220.96,227.40,223.41,218.08,214.77,213.14,208.78,209.30,210.39,211.41,212.36,210.06,206.16,198.96,191.50,190.64,185.76,185.88,186.66,189.64,230.10,292.12
2022-02-12 22:26:23.510000,L9,,,,,,,,,,,,,,,,,,,,187.81,189.96,186.91,182.42,180.68,182.19,158.52,180.47,180.87,184.29,183.17,180.67,177.66,176.99,174.08,175.85,173.87,173.33,172.72,178.09,179.24,191.64,197.42,205.68,200.31,198.54,198.77,200.55,199.96,193.64,172.27,,,,,,,,,,,,,,,192.43,207.12,201.40,194.86,191.34,190.87,186.66,187.63,188.51,178.87,,,,,,,,,,,,
2022-02-13 22:20:04.573000,L8,220.80,187.48,163.85,,,,,,,,,,,,,,,,174.39,205.19,203.44,199.75,194.23,192.90,194.91,182.99,194.85,193.18,196.20,195.55,193.85,191.66,192.23,188.43,189.75,188.84,189.32,193.42,197.83,203.94,212.11,218.51,219.66,219.02,217.77,216.65,218.12,217.52,217.93,217.61,217.99,219.28,218.70,219.80,214.73,214.92,210.28,214.37,211.84,209.67,209.21,212.22,214.59,216.17,218.88,226.13,221.44,215.86,213.06,210.33,206.81,206.76,207.50,209.23,210.48,208.07,205.37,196.72,190.82,189.92,185.76,186.12,186.53,187.56,226.10,291.63
