dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0003,nzd0303-0004,nzd0303-0005,nzd0303-0006,nzd0303-0007,nzd0303-0008,nzd0303-0009,nzd0303-0010,nzd0303-0011,nzd0303-0012,nzd0303-0013,nzd0303-0014,nzd0303-0015,nzd0303-0016,nzd0303-0017,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0040,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0048,nzd0303-0049,nzd0303-0050,nzd0303-0051,nzd0303-0052,nzd0303-0053,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0066,nzd0303-0067,nzd0303-0068,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0076,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0081,nzd0303-0082,nzd0303-0083,nzd0303-0084,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0089,nzd0303-0090,nzd0303-0091,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0095,nzd0303-0096,nzd0303-0097,nzd0303-0098,nzd0303-0099,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0107,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0111,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0121,nzd0303-0122,nzd0303-0123,nzd0303-0124,nzd0303-0125,nzd0303-0126,nzd0303-0127,nzd0303-0128,nzd0303-0129,nzd0303-0130,nzd0303-0131,nzd0303-0132,nzd0303-0133,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0150,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0155,nzd0303-0156,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0168,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0179,nzd0303-0157,nzd0303-0158,nzd0303-0159,nzd0303-0180,nzd0303-0181
2000-05-26 21:52:36.566000,L7,349.35,258.18,420.67,431.84,462.02,454.45,460.85,463.47,473.68,455.72,452.57,468.40,446.90,426.37,418.41,418.15,426.31,432.58,438.73,428.03,427.05,430.53,420.73,367.32,403.52,400.90,401.37,425.79,438.86,438.91,442.13,445.22,432.08,445.07,436.60,434.34,442.62,429.45,434.26,282.54,239.84,344.83,313.11,355.81,365.06,366.59,370.00,403.15,433.10,448.40,455.03,462.51,459.11,453.17,443.54,458.28,457.67,443.39,449.04,441.15,435.69,437.36,432.66,428.16,425.49,439.85,440.40,435.74,449.42,453.03,452.11,454.31,453.48,446.00,442.88,441.38,427.98,420.19,422.09,424.78,421.02,420.57,422.61,413.60,420.57,385.24,379.69,381.44,386.84,431.14,448.67,440.10,466.82,466.00,486.42,487.94,483.00,486.20,484.74,481.39,483.62,482.57,480.59,480.80,476.59,488.04,483.57,476.70,480.29,476.60,474.81,464.82,483.25,492.12,500.05,489.36,485.51,491.20,457.67,462.57,477.43,450.46,438.63,424.00,420.92,418.90,434.09,438.99,436.62,436.68,435.49,442.67,451.29,457.51,451.64,460.43,456.71,457.23,464.95,480.47,463.14,469.67,445.57,449.97,443.42,440.92,435.40,446.79,453.50,435.95,429.86,425.81,448.03,449.27,402.61,348.59,293.54,323.51,329.32,329.01,326.49,329.48,353.53,368.69,369.53,485.71,205.53,412.73,401.83,403.47,409.94,270.19,248.61,430.45,411.30,385.48,439.23,235.90,325.95,318.37,,
2000-07-04 21:58:26.393000,L7,356.51,428.48,428.60,467.81,464.19,465.85,474.44,474.72,476.58,455.51,455.81,440.16,440.87,419.36,424.80,419.32,425.68,434.38,435.58,430.08,426.27,431.10,423.59,374.03,402.80,415.63,415.88,427.51,441.83,443.86,441.86,444.34,441.14,444.20,438.76,446.94,444.41,442.34,437.15,460.00,458.20,447.37,440.29,427.12,411.49,386.13,432.49,421.46,443.10,458.68,459.35,462.36,461.59,444.76,448.25,458.87,461.14,451.21,454.04,452.13,441.87,450.14,439.17,427.00,433.13,432.11,441.52,435.64,468.05,458.70,458.94,463.85,453.42,449.27,442.50,440.07,430.69,432.72,436.04,440.09,428.35,440.08,432.69,418.91,419.91,399.58,381.48,390.94,405.79,456.37,446.84,454.54,472.20,469.32,483.68,478.66,479.76,484.04,487.43,482.64,482.53,483.43,480.11,479.34,478.55,482.54,473.84,472.12,478.27,483.58,483.66,471.62,493.44,495.66,501.45,490.12,484.92,488.33,472.18,465.25,481.01,444.58,446.17,440.45,471.96,462.92,447.59,452.30,475.67,472.07,445.79,451.61,452.07,455.52,437.19,443.41,440.19,460.37,444.11,465.83,457.80,457.04,441.48,446.66,435.84,445.78,452.74,467.54,441.49,435.91,420.83,454.26,428.13,455.58,444.31,380.89,422.16,251.46,251.60,247.43,252.99,249.87,190.95,190.38,,,,184.92,209.64,233.98,235.87,222.55,217.14,258.31,275.38,293.47,292.83,367.32,323.48,504.35,239.93,
2000-07-13 21:52:07.753000,L7,,,,522.44,525.50,518.26,508.46,517.93,516.66,523.47,527.05,518.32,510.12,504.05,490.74,499.00,502.64,524.87,530.41,520.06,509.62,497.86,497.33,484.43,507.45,501.70,503.56,495.43,498.97,502.59,503.40,517.74,501.65,529.79,532.49,,,,533.31,525.38,524.57,510.20,509.29,528.10,518.96,513.32,499.37,516.75,520.99,523.89,534.70,535.55,539.27,536.37,511.67,504.36,527.41,,539.42,524.73,524.57,523.31,512.11,525.08,518.31,532.24,523.95,,,,,,,,531.08,523.20,520.76,511.66,509.06,507.27,512.55,520.35,510.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.73,515.74,521.96,487.56,509.19,497.71,487.46,489.70,552.39,238.38,229.13,216.69,199.32,179.71,181.15,172.33,171.99,214.52,226.05,225.61,221.05,244.62,258.22,270.23,300.16,536.14,507.16,500.94,370.39,472.59
2000-07-29 21:51:50.349000,L7,339.30,404.06,417.10,386.97,461.41,468.09,471.34,468.58,456.65,458.78,455.89,455.33,417.00,439.31,413.62,420.44,425.55,438.15,442.36,431.59,429.25,430.12,422.36,348.01,400.35,397.37,387.29,426.78,438.38,441.49,445.60,443.89,448.51,439.61,439.10,430.81,430.94,452.45,434.45,449.28,433.41,467.53,405.15,405.62,405.76,414.80,427.06,453.31,474.28,458.87,462.35,472.75,473.54,463.88,467.44,480.37,474.74,461.19,461.23,476.12,454.21,450.43,441.74,441.80,441.94,437.33,458.47,459.05,462.99,462.55,462.57,464.15,468.28,457.59,459.70,462.55,466.85,426.73,414.61,448.49,412.15,435.20,509.59,467.75,473.95,458.96,467.58,403.43,415.88,435.19,480.11,492.58,511.24,489.75,491.44,494.60,520.19,499.02,499.91,509.76,499.49,504.31,493.44,492.33,504.23,526.58,523.63,,,483.72,489.56,468.34,489.43,499.45,500.05,503.34,514.64,514.59,,,,534.41,490.57,479.96,455.11,436.05,435.29,442.99,415.05,428.04,440.56,466.35,480.24,519.77,481.75,464.97,476.20,511.05,483.09,501.23,527.36,464.43,431.15,437.04,436.94,456.71,447.19,407.76,400.88,394.43,392.67,321.94,312.81,323.54,336.40,266.97,265.68,,,,316.24,320.30,361.98,355.40,357.28,377.28,396.34,375.25,370.66,391.40,404.02,404.03,416.39,424.16,394.59,360.30,,,,,,
2000-08-05 21:57:56.710000,L7,253.01,267.22,283.00,473.69,468.09,466.17,475.01,472.54,461.78,458.81,459.12,443.02,424.76,414.68,416.93,422.83,433.95,435.38,439.82,434.86,432.07,431.22,424.51,381.82,408.54,408.07,432.87,434.44,442.96,443.45,450.10,451.15,439.63,449.46,449.08,454.90,457.06,450.72,450.96,459.74,445.63,445.44,443.16,426.94,422.50,451.35,448.63,414.97,449.65,452.39,458.35,463.57,470.77,462.61,450.82,468.73,469.05,451.96,454.86,446.45,446.47,445.26,439.79,439.55,443.34,448.20,447.64,445.45,460.18,457.31,459.97,463.51,451.14,453.70,453.64,449.09,435.84,434.97,433.54,437.18,444.93,447.34,442.25,431.83,436.11,403.03,393.44,408.88,447.14,462.35,463.52,465.19,473.09,478.33,487.22,492.58,480.23,486.94,487.49,480.85,486.63,486.03,480.81,481.73,489.89,490.08,485.83,486.75,484.18,487.19,482.21,474.82,490.42,497.86,508.67,495.30,498.81,495.06,474.69,471.43,480.91,446.83,444.74,455.05,453.87,443.52,444.35,458.23,461.35,454.17,449.74,452.13,454.27,464.35,451.05,455.05,462.38,479.03,460.92,461.90,458.76,464.09,476.58,453.70,457.41,453.91,456.51,449.50,446.00,442.21,426.22,415.26,399.98,393.93,357.20,351.16,326.34,321.36,337.16,332.88,332.45,340.43,357.55,367.91,383.66,406.68,404.35,414.06,407.00,409.70,426.30,451.26,537.03,456.87,425.21,384.34,486.57,347.16,324.08,324.72,,
2000-08-14 21:51:44.223000,L7,,366.19,356.00,295.35,408.49,439.62,483.41,450.62,438.70,434.51,403.99,402.51,534.51,525.82,493.67,538.35,493.60,526.91,524.64,504.80,513.36,517.78,523.60,517.85,516.33,499.10,503.23,510.98,434.16,427.65,451.51,458.44,439.10,448.54,439.59,432.42,426.60,426.81,426.54,436.90,179.02,271.81,392.64,290.27,297.76,333.28,392.59,389.82,490.60,457.38,489.33,499.04,480.32,449.56,435.28,498.60,469.61,445.07,457.36,455.65,440.30,492.93,477.45,461.01,487.56,423.61,458.81,457.98,463.69,465.74,464.58,470.60,468.53,450.46,463.54,445.68,425.33,412.18,408.63,427.63,417.15,426.13,414.40,404.90,414.97,331.62,342.57,365.08,382.09,411.46,419.05,492.55,498.52,491.91,492.78,496.49,536.65,526.03,514.18,465.05,472.15,473.81,466.02,520.83,512.72,507.36,499.81,518.77,512.84,506.02,506.60,498.48,493.90,517.67,510.19,522.84,495.06,486.71,458.40,452.29,465.03,411.96,408.95,417.98,410.75,410.97,427.77,429.91,429.74,425.82,429.41,430.96,433.23,423.92,430.22,418.81,421.70,416.80,401.47,425.94,420.35,418.84,418.95,418.27,356.78,399.25,405.57,400.68,392.39,379.46,390.23,367.67,352.90,281.41,309.35,262.15,275.80,532.08,481.93,547.63,,,329.72,344.31,357.57,370.52,380.64,382.90,385.58,387.90,399.77,410.31,425.90,420.91,307.63,356.47,,,,533.54,,
2000-09-22 21:57:17.413000,L7,415.56,446.86,468.36,465.16,468.17,481.07,476.52,480.13,474.62,471.07,469.02,463.98,455.87,444.96,437.04,438.28,445.94,445.71,446.97,444.17,445.91,442.35,440.50,425.85,415.24,430.37,431.13,447.64,456.15,461.94,458.49,462.75,452.67,457.92,455.54,462.56,466.84,460.89,460.48,470.53,471.86,463.93,460.70,455.58,447.28,454.99,455.12,447.72,460.23,464.82,477.22,480.07,483.02,474.11,463.47,481.50,480.49,465.65,468.67,472.68,467.07,460.41,466.32,463.29,467.05,474.05,474.77,474.26,470.87,475.12,479.70,477.78,474.35,469.06,523.40,,,,,,,,,,521.04,483.63,480.92,473.31,480.73,487.24,481.91,480.77,484.33,493.06,500.58,497.39,502.20,504.47,500.25,503.67,499.73,507.53,496.89,495.89,502.21,504.27,507.27,502.60,503.98,500.13,497.47,494.80,501.35,510.99,513.53,512.25,509.95,510.04,494.39,484.44,489.75,450.48,451.45,463.18,463.69,467.05,463.64,473.13,478.09,477.18,472.51,474.39,472.09,469.51,466.61,473.47,483.42,493.95,500.21,492.25,486.31,487.27,467.85,462.12,468.68,460.17,466.18,462.36,465.85,467.80,465.73,465.63,468.38,462.47,466.35,460.67,471.75,429.28,431.55,410.68,409.65,414.81,424.75,455.95,458.56,449.61,476.59,482.60,499.13,502.43,475.98,489.85,512.30,514.25,302.33,313.37,361.70,464.16,354.72,346.51,478.86,
2000-11-25 21:57:10.965000,L7,353.13,380.40,423.86,392.60,477.63,481.58,477.98,477.21,450.95,447.66,431.43,413.37,409.69,399.87,409.68,416.67,429.34,421.50,435.46,499.93,498.74,514.37,474.89,472.97,476.64,450.50,504.46,513.61,509.09,508.50,496.76,485.79,494.58,531.51,534.34,518.20,469.87,483.25,497.31,511.90,466.75,447.29,459.29,526.33,401.58,428.27,434.86,405.21,438.78,472.32,480.30,485.17,484.73,471.79,448.97,496.60,488.02,458.57,461.02,461.05,466.24,448.90,440.63,443.41,450.03,459.84,469.33,459.84,463.38,464.31,534.06,525.18,485.14,457.66,462.78,453.16,443.58,444.87,438.32,444.37,442.01,456.61,448.55,448.83,445.80,430.95,432.73,415.93,446.76,446.25,450.53,434.10,462.84,,504.99,509.83,497.58,489.45,500.27,488.98,494.24,482.10,477.30,473.24,481.34,493.03,496.09,487.54,500.45,499.96,484.11,481.23,492.48,501.57,,,,,,,,485.31,505.38,488.59,427.90,508.73,472.25,,450.24,443.84,531.89,517.42,484.21,474.06,447.85,443.11,445.32,444.93,443.50,440.39,442.41,433.80,453.52,481.25,483.50,494.38,492.68,483.92,488.50,493.35,482.77,538.38,363.97,352.63,349.33,481.67,476.49,421.22,317.80,322.91,330.49,329.87,351.90,285.45,378.28,390.26,398.47,407.00,408.03,407.49,417.87,428.15,440.15,440.89,411.55,385.62,,464.08,436.20,426.79,,
2000-12-04 21:50:58.069000,L7,500.45,501.50,501.15,496.79,496.42,501.48,508.67,501.73,515.44,508.27,503.56,488.38,485.32,471.17,477.98,477.03,465.50,459.86,469.25,464.73,456.57,462.22,461.92,465.38,460.20,458.37,450.19,461.44,464.14,474.35,477.08,478.84,466.93,477.19,482.43,482.23,483.73,488.74,495.32,491.60,487.56,480.66,485.83,486.20,473.46,472.86,471.83,470.82,471.70,477.43,486.79,494.11,497.72,495.01,483.86,485.02,489.89,478.23,484.90,483.31,486.66,483.30,478.03,480.15,479.90,483.05,479.93,482.40,479.53,483.64,489.14,485.34,479.57,481.12,496.37,478.41,483.99,484.36,475.95,480.62,486.21,493.87,494.37,502.91,498.70,486.23,486.18,496.70,497.75,501.89,496.95,500.00,509.61,509.37,503.35,508.77,506.32,514.75,518.06,516.04,511.75,511.40,509.34,508.10,511.85,514.62,513.16,507.37,509.01,507.59,495.81,496.11,512.36,515.32,527.53,526.42,527.79,520.68,498.18,492.64,508.57,483.30,514.70,501.94,512.24,517.96,500.61,500.77,496.69,488.11,494.10,490.77,478.62,484.11,497.69,499.80,510.31,519.54,515.69,515.59,510.89,496.08,475.13,476.50,489.36,490.20,492.80,494.92,501.88,494.43,499.15,502.32,492.85,495.34,498.71,183.70,217.00,265.45,262.30,270.16,271.08,268.11,265.04,253.67,231.06,213.55,208.85,203.73,213.55,238.15,256.81,278.79,256.10,283.23,296.54,305.48,346.15,240.82,253.07,261.59,426.63,504.31
2001-01-12 21:57:18.640000,L7,384.23,430.98,474.47,469.04,485.97,495.68,488.35,490.27,482.90,482.98,488.80,475.47,456.45,444.43,433.93,435.75,433.28,430.75,446.12,432.36,437.23,448.47,433.06,367.43,412.76,411.46,409.62,449.62,452.63,454.33,455.35,458.64,454.83,463.80,456.74,464.20,470.64,458.34,458.41,463.29,464.49,437.35,419.07,421.31,429.96,446.14,444.93,423.25,452.24,463.93,475.58,480.12,481.04,474.01,456.06,474.23,471.67,459.96,460.39,466.46,453.27,445.55,448.00,440.86,451.94,443.97,457.90,459.12,462.51,465.11,463.89,461.35,459.04,455.75,454.80,461.09,445.32,449.60,436.25,450.94,438.93,448.96,449.29,449.31,444.90,435.31,440.43,426.92,441.26,450.92,456.04,457.12,466.18,484.70,498.94,497.48,498.26,492.30,498.62,500.24,501.54,497.77,489.38,492.34,492.10,497.97,510.51,484.77,493.81,509.43,487.23,474.74,499.55,498.80,505.39,508.18,500.66,491.43,473.32,463.79,467.87,446.50,444.51,450.02,444.08,437.97,445.36,447.52,450.27,445.89,451.08,464.78,455.35,455.17,460.08,451.81,455.51,456.20,467.16,456.72,461.19,458.51,435.91,439.11,429.45,425.00,442.62,452.75,457.32,441.38,434.52,418.39,405.56,380.69,173.55,340.37,239.30,331.21,287.01,328.03,345.82,352.53,363.71,390.13,412.37,402.05,416.93,413.10,419.71,423.70,419.34,429.74,450.63,455.76,427.00,399.63,425.16,296.88,331.43,326.51,,
2001-01-21 21:51:10.359000,L7,357.18,382.33,288.07,283.96,484.22,483.52,480.27,488.65,487.58,474.39,465.99,419.03,414.73,403.54,429.91,419.01,434.12,422.34,432.94,421.74,428.18,432.26,423.37,355.54,397.67,398.47,381.85,422.72,445.16,443.34,440.15,441.84,439.65,442.69,441.85,451.50,446.29,443.56,447.25,471.45,461.86,410.02,401.63,362.74,392.30,413.26,435.67,395.68,463.73,451.28,464.67,471.79,480.64,459.20,443.68,482.28,538.26,446.96,442.98,458.31,444.51,445.67,435.03,433.90,443.97,435.30,443.90,451.91,479.11,481.02,458.21,451.99,451.40,449.86,451.11,448.16,438.99,437.00,431.44,424.54,426.29,438.75,433.97,427.10,421.45,348.91,377.04,397.36,418.44,417.74,435.19,397.78,513.80,,,,,,,,,,,,,,540.92,513.61,537.33,505.85,492.96,509.74,485.71,508.58,514.12,513.54,509.27,487.97,457.97,449.99,467.78,423.66,423.23,436.84,430.75,417.48,431.81,440.75,431.43,495.92,447.55,445.12,450.10,440.32,443.32,445.16,446.08,444.70,441.88,440.81,444.42,444.16,426.93,427.17,421.79,418.81,431.90,435.37,426.28,407.93,401.87,384.04,362.82,349.77,347.53,265.02,275.95,532.32,524.49,519.07,513.73,333.42,355.35,366.34,384.11,391.24,406.86,407.37,403.48,408.95,414.94,421.57,430.28,301.36,408.73,372.76,396.28,470.14,468.01,535.50,,
2001-02-06 21:51:02.555000,L7,348.55,357.76,359.71,390.69,411.26,440.22,470.29,461.00,430.73,451.88,413.10,413.56,379.89,403.14,410.83,414.18,401.74,419.53,415.48,425.48,410.90,403.87,402.37,357.00,390.04,397.49,385.03,405.71,412.77,406.04,430.83,441.63,426.89,440.04,446.86,434.84,431.17,432.51,437.69,409.56,378.62,291.87,392.50,345.48,343.24,398.82,402.09,396.88,422.99,432.61,464.03,473.17,471.47,469.98,433.65,466.31,450.54,455.23,454.67,456.45,446.90,443.36,437.26,435.24,431.36,424.55,448.60,456.37,454.30,456.41,453.47,456.40,447.06,445.89,452.52,451.95,424.89,412.32,326.21,322.00,406.61,436.82,423.68,389.56,389.89,322.23,374.10,356.93,387.70,352.45,407.97,376.29,436.09,453.66,494.17,492.25,472.21,473.04,506.23,506.08,480.44,487.23,503.14,504.67,500.20,505.74,511.34,498.47,500.83,489.12,421.13,452.94,501.35,496.84,508.73,505.01,509.25,494.89,462.61,447.49,467.84,406.16,403.65,408.34,425.47,415.80,430.83,439.31,412.93,423.66,426.13,435.60,431.92,259.90,238.49,200.74,425.79,195.21,225.63,271.64,195.02,184.23,419.98,403.64,366.82,406.37,407.28,394.65,383.46,383.63,373.32,,244.28,167.96,295.94,,,,,,,,340.51,346.88,364.63,382.06,396.06,387.19,230.31,399.07,408.24,411.21,429.24,416.12,396.12,347.13,,,,,,
2001-02-13 21:57:15.648000,L7,504.30,501.61,497.76,497.84,497.17,502.28,491.13,493.32,495.21,491.81,487.21,479.54,482.19,,471.36,467.86,470.65,461.04,468.36,461.49,531.38,523.00,500.61,479.83,481.39,453.83,458.14,465.47,460.41,463.21,464.11,471.57,472.37,472.21,485.83,487.83,488.62,482.29,499.51,496.63,477.45,480.22,479.12,486.50,476.96,476.82,469.95,481.16,482.94,475.20,482.71,495.90,488.77,492.27,475.84,480.56,481.23,478.62,491.00,479.05,491.64,468.79,474.89,482.64,483.10,479.41,475.82,466.34,482.02,494.99,486.76,498.39,496.69,491.18,465.56,472.53,491.17,476.47,468.00,460.99,465.97,487.86,479.02,473.37,491.30,484.52,501.45,505.12,499.66,493.98,510.34,513.80,508.30,514.03,507.63,509.20,510.13,522.28,519.44,516.32,519.53,514.16,505.57,514.75,513.98,518.75,511.78,509.80,514.14,508.71,494.82,489.61,509.28,517.73,528.27,523.83,520.66,513.26,508.28,503.11,499.86,440.75,472.28,488.29,510.00,505.33,493.29,489.51,484.01,498.21,488.46,483.04,486.46,504.61,509.43,506.27,521.09,517.61,529.90,512.14,512.80,499.56,475.26,475.78,495.46,493.66,493.62,499.04,491.09,497.54,505.22,493.23,497.89,490.42,160.82,189.98,221.56,267.95,267.24,271.58,275.85,274.44,270.02,255.14,234.36,219.11,213.03,209.54,217.26,246.67,267.85,285.91,261.65,290.40,304.47,311.00,363.40,243.99,252.15,266.09,451.98,523.93
2001-03-10 21:50:58.754000,L7,,,,,,,,,,,,,,,,,528.43,535.40,540.12,526.16,498.23,499.00,527.04,516.03,518.41,515.03,505.77,523.52,503.67,509.60,525.27,532.42,532.94,530.56,532.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.36,225.31,501.63,507.77,522.15,503.18,537.80,520.98,527.95,174.27,176.50,174.99,180.68,200.57,222.47,250.01,217.10,243.16,261.46,271.22,292.89,202.64,214.67,231.95,360.51,455.63
2001-03-17 21:57:04.487000,L7,278.93,428.38,463.40,465.68,470.91,474.26,481.25,476.77,472.41,466.46,468.40,451.70,449.26,443.37,441.12,432.43,435.78,437.16,442.91,437.98,454.93,447.65,438.15,376.53,409.63,427.48,438.22,447.34,451.69,447.80,452.41,457.58,446.44,452.72,454.32,469.36,450.44,466.40,451.46,460.79,458.32,453.33,412.75,445.92,407.48,447.10,436.92,446.52,454.05,464.64,463.82,467.56,467.78,463.88,454.35,455.09,460.44,468.35,459.02,460.84,455.63,454.82,440.41,447.06,445.62,438.51,452.12,454.23,459.04,465.66,466.97,456.61,464.42,512.92,,,,,513.85,458.43,466.11,479.26,465.34,509.87,470.17,508.33,468.61,422.34,469.71,466.49,471.68,472.79,451.95,486.63,521.00,,529.61,507.41,504.44,524.24,498.08,506.39,495.83,504.09,507.40,497.25,498.18,493.42,492.86,492.58,490.45,491.61,503.77,504.12,518.87,516.45,515.41,503.95,488.66,494.83,509.39,512.96,517.09,458.75,431.72,,,,529.98,475.94,506.55,,,,,,450.49,465.88,513.06,440.90,420.33,411.05,422.45,418.48,413.10,421.66,450.43,445.55,445.63,488.47,421.78,334.37,370.78,313.31,298.04,247.25,,435.93,395.89,529.04,507.30,377.29,278.83,264.78,223.28,199.33,208.66,211.44,227.65,254.37,261.92,414.45,485.55,534.99,508.51,488.41,384.64,250.15,369.70,472.16,278.07,224.35
2001-06-30 21:50:00.160000,L7,348.09,400.01,407.85,458.06,464.52,447.81,464.83,465.01,465.13,457.58,450.66,422.82,425.37,406.92,410.98,407.28,425.42,423.19,426.37,421.95,424.00,421.55,413.23,362.40,395.58,397.31,380.97,418.17,442.14,449.00,436.39,435.35,440.26,443.92,449.42,451.59,451.85,436.23,439.50,298.65,317.42,351.60,414.02,407.80,382.35,338.48,415.07,395.88,431.85,439.53,448.35,450.46,457.17,439.50,433.14,450.66,463.82,451.72,446.25,455.97,429.00,426.34,429.28,415.57,428.81,421.45,444.38,430.52,454.81,452.13,452.03,455.10,460.25,441.12,442.68,443.05,420.73,425.11,416.38,427.91,427.83,427.05,419.41,411.24,400.66,335.68,380.95,387.61,407.27,442.84,448.86,459.71,474.01,473.65,487.94,478.63,481.88,477.37,473.85,476.93,481.52,473.96,474.49,470.46,474.66,476.98,473.76,472.94,479.25,476.66,466.34,463.10,490.17,497.90,495.05,499.19,489.62,491.26,462.15,462.09,469.32,449.57,444.68,445.73,424.19,423.06,439.37,439.00,445.27,435.04,444.92,444.77,446.95,439.94,438.71,433.45,471.34,464.22,458.09,441.83,444.55,443.23,426.75,415.26,398.88,405.70,404.14,406.98,405.98,388.27,391.56,372.01,354.14,343.09,338.06,181.72,283.15,308.96,318.07,323.51,324.32,333.76,345.80,355.25,364.59,378.17,396.75,392.91,399.54,400.77,411.07,416.53,433.27,427.86,402.50,377.38,417.68,291.26,304.91,306.82,,
2001-07-07 21:56:12.103000,L7,333.94,272.10,413.65,390.74,461.90,432.16,426.87,447.80,447.40,439.17,413.81,413.02,404.46,244.87,243.45,221.66,403.45,419.92,418.11,409.02,412.32,412.49,406.64,343.38,392.11,394.91,372.11,406.73,421.88,423.10,433.85,437.51,442.39,438.48,437.69,509.81,425.73,428.87,434.32,447.37,213.55,267.17,264.16,275.06,287.78,317.95,348.86,359.46,369.75,431.45,447.94,445.29,439.97,430.30,423.91,445.82,447.00,426.47,434.28,440.13,518.57,497.71,514.84,524.68,514.92,496.84,426.22,415.52,444.39,440.20,443.34,449.75,435.92,432.25,441.99,430.88,420.86,411.80,406.96,426.18,418.14,415.99,404.40,394.82,390.88,324.51,371.95,364.60,382.70,389.37,377.64,532.74,434.19,,,522.85,520.98,519.81,471.01,468.75,475.28,472.50,459.52,449.28,460.02,460.37,532.13,461.81,524.05,516.24,511.42,446.65,521.32,487.86,488.15,471.86,478.84,455.80,422.40,443.52,465.94,412.65,431.80,423.09,412.52,409.29,427.85,435.71,422.60,429.38,408.25,423.63,424.10,420.49,417.83,518.76,528.67,525.71,524.70,421.01,432.59,425.86,414.37,367.70,517.98,515.18,486.34,350.55,363.84,351.91,327.23,,236.41,268.92,281.71,495.03,482.73,445.54,437.02,465.69,311.80,316.51,331.59,341.76,368.73,371.06,389.82,389.80,222.88,396.82,402.60,406.33,427.65,415.86,390.86,376.35,,478.14,447.32,438.36,,
