dates,satname,nzd0549-0000,nzd0549-0001,nzd0549-0002,nzd0549-0003,nzd0549-0004,nzd0549-0005,nzd0549-0006,nzd0549-0007,nzd0549-0008,nzd0549-0009,nzd0549-0010,nzd0549-0011,nzd0549-0012,nzd0549-0013,nzd0549-0014,nzd0549-0015,nzd0549-0017,nzd0549-0018,nzd0549-0019,nzd0549-0020,nzd0549-0021,nzd0549-0022,nzd0549-0023,nzd0549-0024,nzd0549-0025,nzd0549-0026,nzd0549-0027,nzd0549-0028,nzd0549-0029,nzd0549-0030,nzd0549-0031,nzd0549-0032,nzd0549-0033,nzd0549-0034,nzd0549-0035,nzd0549-0036,nzd0549-0037,nzd0549-0048,nzd0549-0049,nzd0549-0050,nzd0549-0051,nzd0549-0052,nzd0549-0053,nzd0549-0054,nzd0549-0055,nzd0549-0056,nzd0549-0057,nzd0549-0058,nzd0549-0059,nzd0549-0060,nzd0549-0061,nzd0549-0062,nzd0549-0063,nzd0549-0064,nzd0549-0069,nzd0549-0070,nzd0549-0071,nzd0549-0072,nzd0549-0073,nzd0549-0074,nzd0549-0079,nzd0549-0080,nzd0549-0081,nzd0549-0082,nzd0549-0083,nzd0549-0084,nzd0549-0085,nzd0549-0086,nzd0549-0101,nzd0549-0102,nzd0549-0103,nzd0549-0114,nzd0549-0115,nzd0549-0116,nzd0549-0118,nzd0549-0119,nzd0549-0120,nzd0549-0121,nzd0549-0122,nzd0549-0123,nzd0549-0124,nzd0549-0125,nzd0549-0126,nzd0549-0127,nzd0549-0128,nzd0549-0129,nzd0549-0130,nzd0549-0131,nzd0549-0132,nzd0549-0138,nzd0549-0139,nzd0549-0140,nzd0549-0141,nzd0549-0142,nzd0549-0144,nzd0549-0145,nzd0549-0146,nzd0549-0147,nzd0549-0148,nzd0549-0149,nzd0549-0150,nzd0549-0151,nzd0549-0152,nzd0549-0153,nzd0549-0154,nzd0549-0155,nzd0549-0156,nzd0549-0157,nzd0549-0158,nzd0549-0159,nzd0549-0160,nzd0549-0161,nzd0549-0162,nzd0549-0163,nzd0549-0164,nzd0549-0165,nzd0549-0166,nzd0549-0167,nzd0549-0168,nzd0549-0169,nzd0549-0170,nzd0549-0171,nzd0549-0172,nzd0549-0174,nzd0549-0175,nzd0549-0176,nzd0549-0177,nzd0549-0178,nzd0549-0179,nzd0549-0180,nzd0549-0181,nzd0549-0182,nzd0549-0183,nzd0549-0184,nzd0549-0185,nzd0549-0186,nzd0549-0187,nzd0549-0188,nzd0549-0189,nzd0549-0190,nzd0549-0191,nzd0549-0192,nzd0549-0193,nzd0549-0194,nzd0549-0046,nzd0549-0047,nzd0549-0065,nzd0549-0066,nzd0549-0078,nzd0549-0105,nzd0549-0106,nzd0549-0107,nzd0549-0108,nzd0549-0109,nzd0549-0113,nzd0549-0117,nzd0549-0133,nzd0549-0134,nzd0549-0135,nzd0549-0136,nzd0549-0137,nzd0549-0173,nzd0549-0016,nzd0549-0076,nzd0549-0077,nzd0549-0087,nzd0549-0088,nzd0549-0089,nzd0549-0090,nzd0549-0091,nzd0549-0092,nzd0549-0093,nzd0549-0094,nzd0549-0098,nzd0549-0099,nzd0549-0100,nzd0549-0104,nzd0549-0111,nzd0549-0112,nzd0549-0143,nzd0549-0095,nzd0549-0096,nzd0549-0097,nzd0549-0075,nzd0549-0038,nzd0549-0045,nzd0549-0067,nzd0549-0068,nzd0549-0110,nzd0549-0043,nzd0549-0044,nzd0549-0040,nzd0549-0041,nzd0549-0042,nzd0549-0039
2020-05-14 22:20:36.493000,L8,376.71,370.63,343.95,302.80,231.74,,168.02,149.35,160.70,160.05,188.92,196.58,195.11,158.20,,,,,,,,,,443.68,397.34,389.24,,,,,,,185.50,314.47,308.94,317.32,,301.39,360.90,458.86,421.35,452.53,495.32,489.19,499.88,486.97,442.96,413.88,406.08,190.59,205.57,204.67,211.14,191.73,,,,,,,,,,,239.98,216.22,,,,516.52,410.39,497.54,343.63,247.40,174.04,302.56,292.29,232.21,384.28,366.20,339.42,308.23,266.19,245.70,195.50,417.11,494.77,457.94,402.57,446.14,242.95,281.00,461.57,425.38,,,,,,,,454.58,489.95,,,201.70,186.68,487.73,326.34,485.76,492.15,440.63,,,,,,474.26,469.74,208.56,226.39,254.05,234.79,212.78,399.35,447.45,370.02,394.94,384.51,354.02,420.50,303.04,440.74,478.39,476.30,358.46,399.49,345.31,453.64,504.00,378.63,287.43,278.17,262.21,148.58,225.80,160.26,163.59,,457.81,505.99,503.73,327.06,384.33,463.79,232.28,382.54,440.36,468.04,345.73,461.09,316.90,,,,,,,,,,,,306.35,191.13,,344.51,427.30,463.48,427.18,,,,,,,131.64,,358.00,,,,,,
2020-05-21 22:26:24.857000,L8,,,,,,,,,442.66,507.56,481.55,,,,,,,,,,,,,,181.23,291.18,378.58,482.72,,,,,,,,,,,,,,,,,,,,,,512.70,501.72,499.89,498.49,476.25,503.07,,,,,,,,,,,,,,287.49,361.08,,469.68,481.69,216.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.06,206.36,236.12,190.73,196.62,475.79,467.14,457.01,462.08,468.77,455.07,449.43,448.89,440.10,428.20,419.38,413.22,410.62,390.43,374.70,374.79,369.30,370.93,387.99,344.65,337.75,330.30,325.97,318.26,320.58,309.53,307.91,307.48,312.67,313.84,304.59,303.43,,,467.55,445.94,,,,,,310.88,368.40,,,,,,,414.25,,,,,,,,,,,,184.56,229.52,376.82,,261.31,382.27,,,,,,,,429.54,283.01,326.04,,,,,,
2020-05-30 22:20:16.612000,L8,376.06,372.99,347.65,309.80,239.78,212.64,169.35,160.16,164.21,161.74,184.25,193.20,193.71,159.01,,,,,,,,,,390.49,427.65,483.70,,,,,,,183.77,313.90,303.52,316.79,,300.46,350.41,449.42,417.15,305.64,320.17,145.24,492.78,479.81,421.80,411.94,393.78,198.00,193.17,194.74,198.14,195.95,,,,,,,,,,,245.10,212.15,206.38,,252.92,499.10,409.12,498.11,356.02,262.77,171.27,178.43,,,387.37,368.98,334.72,308.91,266.28,247.86,459.09,417.76,491.09,454.44,386.20,511.71,239.28,437.76,463.89,332.42,396.31,342.68,347.27,,,,,,,,,185.03,150.29,483.34,492.20,491.58,491.49,438.88,,,,,,475.62,464.23,405.71,455.10,253.38,399.60,206.19,293.14,256.35,171.56,416.00,398.80,353.79,436.78,434.02,450.24,474.87,480.14,358.12,332.24,336.21,400.66,383.49,377.50,363.45,273.96,256.49,145.75,225.14,155.98,150.60,,454.10,505.78,500.79,153.44,146.87,462.06,224.59,417.98,490.97,307.55,472.35,521.32,204.63,,,,,,,,,,,401.60,371.95,399.50,338.12,336.49,157.20,174.44,433.79,386.43,449.31,449.16,,,,,,197.34,,,,,,
2020-05-30 22:20:40.575000,L8,378.09,376.91,352.47,314.44,243.42,145.15,173.26,159.07,166.06,165.86,198.04,198.30,196.44,161.49,,,,,,,,,,394.83,429.47,490.59,,,,,,,180.43,315.03,309.94,318.91,,300.83,353.06,400.38,415.42,309.27,321.20,211.05,495.81,482.61,425.66,417.85,398.25,199.29,195.21,196.92,198.96,192.69,,,,,,,,,,,251.71,213.51,145.31,,255.81,503.29,410.92,506.05,359.35,263.54,175.55,192.83,144.32,,386.02,370.55,252.20,206.90,183.75,134.23,465.68,422.38,497.21,457.99,387.68,264.03,242.55,296.56,346.73,331.18,398.14,348.64,350.70,,,,,,,,,153.37,180.21,484.64,314.67,498.00,493.76,390.36,479.38,468.98,,,,479.43,466.15,169.29,354.09,257.72,220.91,210.68,236.72,261.06,252.49,343.13,401.67,429.75,439.71,462.42,450.58,479.18,301.82,360.05,398.53,398.57,404.16,397.42,387.12,363.81,280.57,260.67,147.44,226.10,157.54,153.63,,225.78,505.98,504.19,511.48,459.25,463.75,231.78,425.35,503.51,310.13,466.24,498.79,208.06,,,,,,,,,,,403.52,373.15,409.55,315.86,342.92,397.81,479.08,434.93,514.30,450.22,461.87,,,,,,450.14,,,,,,
2020-06-15 22:20:50.632000,L8,370.33,361.09,346.61,312.06,247.64,264.72,290.29,369.72,345.54,,,,484.07,486.21,417.93,493.50,162.14,151.56,495.76,457.67,296.61,,,,,,,,142.62,178.26,202.60,196.12,171.77,261.41,309.90,328.32,,315.04,356.12,467.65,488.33,496.30,507.08,498.21,503.05,495.17,460.60,338.70,374.77,336.09,230.34,215.73,207.84,190.86,,,,,,,384.14,363.78,415.96,390.04,516.69,,,,,,,319.42,308.36,291.21,242.34,453.48,489.36,,,,,,,,,,,,,,,,,,420.28,457.15,476.46,382.54,380.95,377.15,202.38,253.24,207.37,177.48,419.17,482.32,194.01,187.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.05,235.68,159.46,189.40,520.90,,,,,,324.75,285.25,238.88,265.47,201.96,,,,193.32,,,,,,,,,,,,,,,260.54,270.01,408.19,,,,,,,132.73,,,,,,,,
2020-06-22 22:26:41.227000,L8,,,,,,,,,,496.30,482.05,,,,,,,,,,,,,,186.61,299.64,395.35,487.33,,,,,,,,,,,,,,,,,,,,,,,515.90,504.72,496.28,481.27,303.52,,,,,,,,,,,,,400.34,500.90,479.65,398.50,,,,,457.64,405.72,,255.16,210.04,223.51,241.91,,,443.36,394.83,138.62,432.45,400.81,442.95,443.74,431.85,301.93,254.87,448.08,383.44,,,,,500.09,348.87,326.62,,,,,,485.64,421.17,461.49,495.90,489.32,477.73,453.47,453.67,309.81,253.78,338.69,260.38,347.00,259.77,369.71,324.78,369.91,316.42,254.46,,367.97,378.41,380.62,346.02,341.95,333.60,337.20,332.23,334.33,317.64,311.05,318.09,311.17,301.28,306.62,297.58,,,459.52,453.36,,338.17,425.82,509.37,,,,,269.68,250.58,,,467.96,268.85,,,,334.73,224.71,293.62,464.53,500.42,452.99,442.94,272.23,374.28,476.13,463.00,380.45,,,390.55,286.99,321.59,335.52,,,,442.15,278.43,,,,,,,
2020-07-01 22:20:34.636000,L8,346.79,345.31,323.51,264.24,188.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.90,156.65,279.43,293.03,,319.62,459.28,474.31,486.46,494.77,507.53,500.07,,,493.27,445.95,429.06,354.43,253.68,236.94,233.31,223.73,268.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.15,235.48,226.82,210.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.32,503.03,,,,,,,
2020-07-17 22:20:40.662000,L8,396.25,392.14,367.52,328.69,260.70,222.26,196.25,174.93,186.86,212.57,211.10,222.01,220.68,171.23,233.02,238.82,311.00,495.21,353.91,360.65,501.97,371.11,367.89,343.76,254.95,498.70,174.90,284.92,193.22,197.70,231.94,275.89,298.15,325.78,319.89,327.73,,285.79,336.80,348.39,420.69,427.24,479.29,476.21,484.10,473.36,414.98,397.90,391.63,181.16,197.90,187.86,180.36,170.49,,,,,,,384.91,241.74,237.97,,270.94,215.30,206.54,,309.93,154.26,385.61,,,323.33,460.75,476.15,456.36,422.97,397.08,376.30,345.04,316.10,272.96,250.71,224.41,218.86,159.28,351.65,340.08,256.38,159.05,217.76,223.75,,,,256.62,260.30,262.15,249.00,311.94,284.73,167.78,180.93,155.69,,,315.13,257.87,214.20,,191.87,217.67,274.58,296.13,341.03,290.37,263.54,,,,,,,,,,,,,423.04,430.68,440.53,465.24,480.01,508.69,530.92,408.99,409.62,412.15,414.05,394.82,425.85,407.00,133.43,214.65,150.17,142.34,312.36,,,,,,,484.55,289.63,272.85,297.46,321.20,332.07,,292.16,249.51,415.51,,,,,,477.91,460.05,288.11,466.89,421.34,348.11,208.18,,,,254.00,476.67,474.79,,,,,,,,,,,,
2020-09-19 22:21:03.690000,L8,373.80,372.97,352.82,316.16,250.94,236.18,,326.59,503.26,439.66,453.82,,258.28,292.31,516.31,,,334.85,331.68,363.25,383.76,443.98,424.42,456.53,422.30,,,,268.56,388.28,323.23,328.78,,,,,,294.78,339.00,375.50,422.10,438.69,482.83,495.39,499.15,464.23,459.56,428.44,427.38,340.43,214.80,215.98,220.74,205.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.50,443.35,361.81,145.57,,,,312.13,352.37,314.50,404.67,,,,,204.03,414.79,435.57,397.29,,,,,,,,,,,,,156.36,182.61,191.58,321.73,,,,,456.31,453.17,318.73,380.95,261.71,214.18,217.31,,,,,,,,,150.57,199.63,166.99,183.87,,,,,363.33,458.93,,,,,,,,179.48,,,,,,,,,,,,,,,,,,248.35,,,,,,,170.11,,,,,,,,
2020-10-12 22:27:18.337000,L8,,,,,,,479.69,406.72,322.93,302.50,142.57,,,,,,,,,,,,,,176.08,293.36,393.91,491.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.30,369.41,334.49,325.71,294.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.90,,,,,
2020-11-22 22:21:06.915000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.98,167.92,286.38,292.46,460.47,399.42,462.63,473.78,488.73,498.34,504.70,490.30,512.61,495.35,483.43,466.17,420.80,201.03,217.84,208.78,239.26,234.27,363.49,160.32,169.94,143.47,,,268.11,291.68,349.11,379.23,426.25,,,,,,,,,,,423.08,485.41,,,,510.11,504.98,496.71,421.27,384.15,407.17,,,,,,,,,,,497.31,422.19,277.55,236.29,177.35,515.33,338.13,,,,266.27,492.52,365.35,481.24,500.61,402.35,459.09,,,457.12,339.65,243.46,258.18,277.94,257.44,268.55,432.25,,,473.86,450.64,414.72,410.49,395.07,521.84,445.81,481.44,459.66,328.39,474.37,495.31,473.37,494.57,516.96,454.96,285.91,239.18,195.79,431.57,262.42,239.94,152.41,189.63,,,,,,,,,,,,,452.46,,,,,,,455.67,217.20,345.23,382.41,309.54,,,,,,,,276.69,184.37,,,,421.32,,376.33,,305.88,403.48,,,,
2020-11-22 22:21:30.887000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.74,167.77,286.76,292.43,459.45,401.59,463.99,474.94,490.44,499.37,505.96,491.84,514.97,496.39,485.99,467.65,424.35,202.36,224.54,211.02,240.69,236.18,366.05,196.18,171.89,146.56,,,270.02,291.48,349.26,378.38,424.96,,,,,,,,,,,421.14,480.46,463.55,,,510.06,503.14,494.08,420.39,382.83,406.45,,,,,,,,,,,324.01,371.00,276.66,278.11,180.66,513.71,335.63,,,,264.91,219.82,368.17,482.31,,,,,,459.91,384.38,361.13,296.67,286.74,260.01,276.89,446.61,,,483.50,456.86,418.74,419.62,404.00,523.67,445.91,241.02,320.56,327.68,399.09,469.35,480.78,498.84,520.08,456.81,407.67,287.89,199.98,265.25,264.34,241.32,155.03,196.36,,,,,,,,,,,,,456.03,,,,,,,458.32,216.41,343.48,382.42,309.99,,,,,,,,274.35,183.76,,,,221.33,,377.86,,244.26,198.10,,,,
2021-02-17 22:27:01.970000,L8,461.81,,,,364.43,245.82,227.29,520.52,322.17,314.36,294.39,134.75,,,451.54,251.80,521.69,344.61,424.68,395.10,,169.22,192.39,182.57,333.71,,,,,,,,,,,,,,435.85,316.63,286.73,328.18,300.98,298.95,290.63,241.12,133.37,,221.37,285.36,276.35,350.35,364.95,430.60,,,,,,,474.23,,,247.99,,,,,,202.66,333.64,353.62,516.03,324.35,466.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.53,508.45,502.71,491.78,478.23,468.62,474.00,474.56,465.06,461.56,454.93,447.09,440.57,431.91,440.65,427.36,407.63,397.12,395.28,396.82,398.89,401.24,377.40,368.16,361.48,363.81,356.57,359.94,352.19,348.74,334.16,339.27,334.14,329.17,324.23,,,163.63,,392.29,,439.61,322.77,491.81,315.86,336.92,321.17,,,,,,435.18,286.59,418.49,484.73,,,,431.72,495.48,397.29,320.47,184.21,203.68,150.77,,378.96,395.63,276.63,,,419.23,459.29,297.04,,,,,318.88,328.18,458.88,,,,
2021-03-30 22:20:34.287000,L8,371.70,368.54,341.31,294.82,265.33,252.82,203.20,171.64,165.88,208.40,191.18,202.12,220.69,,,,,,,,,,,,,,,,,,,,142.84,165.56,286.48,294.96,326.81,401.48,469.18,482.91,491.04,503.00,,514.99,341.63,327.04,334.93,,,,,,,,,,221.19,288.73,419.27,424.37,245.07,210.21,212.50,223.79,285.96,238.04,,510.20,,,,,,,200.26,392.91,433.96,455.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.79,421.24,372.92,429.11,236.29,,,,,,,,,,,,,,,,,475.91,442.35,298.07,,,304.60,270.53,210.42,,,,,,,,,,,421.36,,433.72,467.96,,,384.83,406.70,,,166.81,
2021-04-15 22:20:52.508000,L8,,,,,,,,,,,,,,,,,,288.83,335.12,273.75,507.20,,,,,,,,,,,,162.12,269.99,299.46,310.13,438.26,322.61,457.49,469.24,486.35,493.34,502.94,493.35,501.85,497.86,456.40,420.99,424.20,320.86,218.59,210.08,216.96,204.49,,,,,,,,,,,,,,,,,,,,,,363.95,463.22,476.79,236.49,207.24,241.86,287.52,271.81,265.67,,,,,,282.27,494.38,440.52,,,220.67,504.40,377.20,417.52,439.12,462.62,424.60,454.56,458.94,264.47,,181.67,204.90,251.12,296.62,328.14,294.88,209.20,220.75,247.84,224.25,,,,,,,,,,,,,422.89,488.27,504.04,519.16,204.61,455.50,349.28,360.05,,,,,,,,,,166.19,242.51,189.30,185.94,,,,,,,,,,,,273.69,308.52,,,,,,,,,,,,,,,,,,,,,,,,,,163.48,,,,,,,,
2021-05-24 22:26:39.339000,L8,,,,,,,,,,,,,,,,,,,332.66,384.19,235.26,,,145.43,239.76,321.47,440.62,,,,,,,,,,,,,,,429.81,496.85,402.63,,,,354.99,328.56,336.06,485.22,475.86,477.97,454.23,,,,,,,,,,,,,,,,,506.77,425.83,401.34,281.60,157.96,174.84,322.17,246.71,,,279.30,256.65,214.61,,,382.10,346.37,246.64,446.61,401.79,381.82,356.88,322.85,309.99,260.98,452.34,429.61,,,,,,,,510.94,481.04,480.97,474.37,486.34,450.24,478.63,468.28,458.10,441.38,391.74,369.18,379.24,326.94,420.03,407.87,394.02,419.40,330.09,385.49,361.88,352.11,352.73,306.27,312.04,280.02,319.60,299.31,260.63,283.37,237.09,199.55,261.90,254.43,260.71,260.81,250.76,259.08,276.13,252.90,510.95,,424.29,421.25,,171.85,450.84,242.72,258.32,194.81,445.43,210.33,,325.46,362.03,375.22,416.87,397.64,,,,,,,,,,,,409.67,479.34,372.40,455.54,168.44,180.09,284.62,,,,,,463.53,389.34,,213.57,,419.66,,,,
2021-06-18 22:20:38.709000,L8,384.62,383.83,363.66,333.19,263.12,232.73,198.56,398.16,329.45,240.23,339.44,521.45,513.07,489.49,320.04,266.83,210.61,336.21,173.22,297.15,294.96,331.45,,356.66,440.26,369.56,222.07,,170.59,193.60,300.87,275.73,290.27,333.99,447.51,368.77,,275.66,329.20,347.99,249.11,319.37,315.72,252.25,231.10,203.34,169.37,405.16,373.77,176.51,182.54,179.64,177.00,161.31,,,,,,,,,,,292.16,234.66,259.85,204.60,495.58,455.45,373.36,,,338.19,466.55,467.69,460.74,446.14,386.07,369.40,253.20,224.24,186.04,129.72,477.19,357.35,350.94,387.08,339.15,522.55,493.85,493.38,475.11,488.06,350.52,341.02,350.59,,,,,,,,,,,494.65,499.35,427.61,389.18,390.45,409.35,373.46,418.61,432.84,181.68,206.62,261.02,222.17,245.42,259.32,206.64,187.78,234.02,175.24,156.51,280.88,316.41,278.56,205.98,372.31,258.96,235.45,212.10,234.25,323.09,321.20,407.27,340.66,345.01,302.98,402.73,400.02,,193.53,151.91,144.73,,,,,,,,333.77,290.82,283.06,302.75,329.16,335.07,204.88,,,,194.95,222.14,308.59,302.80,,248.79,431.32,496.03,437.46,404.99,336.82,206.72,,,481.44,349.32,313.26,468.13,,,,,,,,,,,,
2021-06-18 22:21:02.676000,L8,387.11,386.82,366.31,335.07,282.63,236.06,206.38,185.23,181.40,238.16,407.94,523.54,517.18,508.24,322.63,268.64,213.06,339.44,207.02,187.76,153.57,299.76,461.15,362.20,443.70,488.88,159.43,427.26,172.16,197.75,303.21,277.99,293.62,336.82,445.52,371.91,,276.82,332.94,350.65,378.14,428.11,481.15,480.00,488.19,470.94,412.35,406.14,268.77,177.54,183.61,181.19,178.77,163.74,,,,,,,,,,,298.18,236.86,266.68,303.75,498.19,455.27,372.03,,,339.43,305.89,273.88,229.87,182.84,206.21,372.04,252.56,227.12,189.52,133.44,210.38,174.93,315.72,338.26,342.84,259.68,237.72,225.83,214.17,142.56,518.07,347.62,354.29,320.91,,,,,,,,,,497.46,503.66,430.38,249.89,258.17,271.85,375.17,419.69,421.80,188.26,211.28,262.42,224.28,247.85,261.47,209.67,192.50,239.07,191.49,162.50,145.40,315.13,279.54,393.21,379.29,260.28,235.57,390.82,398.85,322.65,323.40,410.32,343.56,347.72,348.89,407.44,379.08,,191.06,156.28,146.77,,,,,,,,333.48,292.96,283.68,304.68,328.48,336.30,207.28,,,,202.26,147.64,318.08,366.89,206.29,253.00,472.68,499.32,450.82,414.00,354.93,214.18,,,141.07,517.39,416.40,470.18,,,,,,,,,,,,
2021-07-27 22:26:59.768000,L8,,,,,,,,,,,,,,,,,,,,,,410.02,485.91,435.69,450.83,,,,,,,,,,,,,,,,,,,,,,,,,489.13,502.96,498.14,481.06,463.79,283.87,489.20,,,,,,,,,,365.18,396.60,423.96,197.90,414.18,356.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.61,497.07,493.53,493.67,485.54,466.42,455.04,455.38,466.08,451.49,447.37,444.03,437.72,426.55,417.24,415.07,408.96,389.41,372.68,373.85,361.27,364.32,387.66,338.67,331.58,329.45,324.18,316.47,316.06,306.86,306.46,304.93,306.98,309.81,301.83,300.63,517.19,,438.54,434.23,,461.06,,,,,,,,,,,,413.88,,,,,,,,,,193.62,154.73,156.06,131.92,,368.68,,,,153.83,208.37,196.07,,,470.46,412.14,193.22,,296.42,426.65,,,,
2021-08-12 22:27:06.377000,L8,,,,,,,,,,,,,,336.00,363.73,337.71,,,,,,198.02,240.85,276.41,317.43,330.72,457.71,,,,,,,,,,,,,,,,,,,,,,,486.85,488.37,482.14,480.76,464.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.70,497.38,497.03,,162.36,261.33,345.55,461.63,316.79,304.81,455.44,453.07,428.33,,,,,,,,522.45,513.83,492.63,487.38,491.73,484.29,482.98,472.41,468.70,455.50,448.79,442.46,440.10,430.22,432.54,432.89,432.39,421.11,413.61,398.28,377.10,372.46,364.02,353.43,349.94,339.42,338.77,328.61,323.25,312.85,313.20,308.65,304.22,294.08,297.83,294.28,293.75,298.71,289.50,293.67,521.07,,436.98,434.51,,441.50,437.74,443.91,374.49,477.81,336.44,,211.68,206.32,230.06,245.05,233.81,404.64,,,,,,,,,,,,,,,,258.09,391.77,276.52,,,,,,467.46,410.73,194.08,225.38,247.17,421.25,,,,
2021-09-22 22:21:05.391000,L8,200.86,352.25,336.83,278.78,201.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.97,181.60,296.07,303.76,412.77,333.34,435.45,465.91,485.30,495.26,503.55,493.88,503.75,498.12,460.86,424.38,428.77,339.07,225.96,217.91,224.55,216.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.46,238.42,199.13,192.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.37,181.45,,,,,,,,
2021-12-11 22:21:08.661000,L8,364.28,446.66,,,,,,,,,,,493.55,290.28,,,,,,,476.81,386.07,426.33,276.49,,,,,,,,,161.08,185.77,290.42,301.75,503.68,388.24,456.83,468.88,485.49,493.35,500.86,493.50,507.07,497.01,479.26,467.37,424.97,341.93,224.16,221.27,223.47,216.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.63,262.55,190.06,187.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.14,177.15,,,,402.98,,,,
2022-01-27 22:27:14.862000,L9,,,,,,,459.29,389.56,317.23,297.74,255.64,,,,,,,,,,,,,,,205.71,271.40,301.90,485.93,526.54,428.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.06,478.55,463.74,452.46,445.21,448.98,454.15,462.82,469.76,438.93,423.33,422.59,411.71,411.45,406.39,404.69,406.66,399.23,386.34,393.26,382.37,374.38,,,,,,,,,,,,,,,,,,487.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.23,,,426.03,408.64,
2022-01-28 22:20:55.692000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,338.54,183.88,280.42,277.53,260.56,326.23,163.91,189.88,312.79,344.15,367.81,,290.89,348.51,439.69,412.21,460.30,493.07,487.27,497.20,492.96,459.11,418.72,423.72,338.32,219.85,215.90,210.54,201.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.99,211.46,178.31,181.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.30,,,,,,,,
2022-02-13 22:20:52.491000,L8,336.38,297.10,314.15,247.42,177.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.41,174.72,288.56,304.07,413.82,361.54,457.94,470.19,486.65,497.18,503.61,509.58,,499.21,481.16,466.24,455.83,349.11,236.86,249.84,218.71,211.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.40,396.68,188.97,187.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.80,173.48,,,386.61,296.10,,,,
2022-02-13 22:21:16.458000,L8,335.39,296.58,313.53,246.59,176.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.97,175.01,288.57,304.61,413.24,392.02,458.71,471.34,487.25,497.76,504.29,499.00,,499.65,482.56,440.85,456.25,349.50,243.27,251.35,219.69,212.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.19,420.31,190.14,187.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.29,174.34,,,389.07,413.86,,,,
2022-02-20 22:26:59.945000,L8,,,,,,,509.93,456.18,375.17,310.96,328.56,239.10,,,,,,,,,,,,,146.90,253.16,313.60,433.01,466.40,486.04,481.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.43,506.55,501.88,495.09,482.02,473.65,474.40,471.60,462.65,460.67,456.97,450.25,442.23,435.06,445.90,430.40,413.95,399.99,401.80,403.51,400.81,403.99,383.17,376.91,366.55,369.48,368.55,365.59,359.72,353.92,343.36,344.12,341.97,334.67,326.07,,,,,,,,,,,,,,,,,,442.69,,,,,,,,,,,,,,,,,,,,,,,,519.67,,,,424.67,478.41,,,,
